category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0016569,0.4931294593878842,0.7293555131978684,3,244,NA,NA,1
GO:0016740,0.4936337720843287,0.6219860755775756,13,1171,transferase activity,MF,1
GO:0140029,0.4937354661079967,0.8537052107607818,1,61,exocytic process,BP,1
GO:0035051,0.4944077806455515,0.8531932520277932,1,63,cardiocyte differentiation,BP,1
GO:0051291,0.4945645302122085,0.8530879869347033,1,63,protein heterooligomerization,BP,1
GO:0048593,0.4964782727081537,0.8518292497604404,1,62,camera-type eye morphogenesis,BP,1
GO:0007268,0.49691837039799225,0.7260506438876528,3,240,chemical synaptic transmission,BP,1
GO:0098916,0.49691837039799225,0.7260506438876528,3,240,anterograde trans-synaptic signaling,BP,1
GO:0036464,0.49692854550047283,0.7686362167132343,2,153,cytoplasmic ribonucleoprotein granule,CC,1
GO:0050890,0.49704890565069815,0.7259207546169731,3,243,cognition,BP,1
GO:1905818,0.49722479220543225,0.851355954642842,1,61,regulation of chromosome separation,BP,1
GO:0010259,0.4981515647141519,0.7249542936866744,3,242,NA,NA,1
GO:0040028,0.49889344184727674,0.8502240207347833,1,61,regulation of vulval development,BP,1
GO:0051236,0.49914108978538146,0.7668427722069524,2,149,establishment of RNA localization,BP,1
GO:0006970,0.5003233252529881,0.8492178777445023,1,62,response to osmotic stress,BP,1
GO:0009950,0.5014848070020788,0.8483624346278994,1,64,dorsal/ventral axis specification,BP,1
GO:1901989,0.5018518214701255,0.8480816530340956,1,65,positive regulation of cell cycle phase transition,BP,1
GO:0032273,0.5018714086692044,0.8481582156146892,1,62,positive regulation of protein polymerization,BP,1
GO:0051219,0.5019262343741913,0.8480305748922303,1,65,phosphoprotein binding,MF,1
GO:0099537,0.502533617214217,0.7210774347432729,3,242,trans-synaptic signaling,BP,1
GO:0010035,0.5031341249174616,0.693565788572965,4,343,NA,NA,1
GO:0001932,0.5037016287479446,0.64905687977664706,7,615,regulation of protein phosphorylation,BP,1
GO:0006022,0.503818799865072,0.8466718550940471,1,67,aminoglycan metabolic process,BP,1
GO:0030718,0.5049706332108785,0.84596077226082,1,64,germ-line stem cell population maintenance,BP,1
GO:0098797,0.5052582481544207,0.7616979372035283,2,153,plasma membrane protein complex,CC,1
GO:0032182,0.5052653045796667,0.8456986615029045,1,66,ubiquitin-like protein binding,MF,1
GO:0003723,0.505539243975594,0.6472954201239639,7,626,RNA binding,MF,1
GO:0031348,0.5060816437433219,0.8451606708903389,1,65,negative regulation of defense response,BP,1
GO:0019058,0.5068444213245714,0.8446902619511616,1,63,viral life cycle,BP,1
GO:0099536,0.5076220340397002,0.7165326291036527,3,244,synaptic signaling,BP,1
GO:0071363,0.5076446128425366,0.7165025034414324,3,246,cellular response to growth factor stimulus,BP,1
GO:0098754,0.5078590441809927,0.8438386396069801,1,68,detoxification,BP,1
GO:0009119,0.508831558955519,0.843242390031899,1,65,ribonucleoside metabolic process,BP,1
GO:0046148,0.5088455418822113,0.8432325968463853,1,65,pigment biosynthetic process,BP,1
GO:0016311,0.5090527227165734,0.7584536048337126,2,158,dephosphorylation,BP,1
GO:0007369,0.5107063190602855,0.7570804130058989,2,155,gastrulation,BP,1
GO:0097190,0.5107807404026946,0.7570172620875615,2,155,apoptotic signaling pathway,BP,1
GO:0051146,0.5108158325369232,0.7569874812131214,2,155,striated muscle cell differentiation,BP,1
GO:0008277,0.5110277480578357,0.8417294696963735,1,64,regulation of G protein-coupled receptor signaling pathway,BP,1
