go,cluster,parent,score,size,term,parentTerm,termUniqueness,termUniquenessWithinCluster,termDispensability
GO:0000956,47,GO:0070481,-0,71,nuclear-transcribed mRNA catabolic process,"nuclear-transcribed mRNA catabolic process, non-stop decay",0.8365132307692308,0.3208181818181818,0.71
GO:0030148,94,GO:0046834,-0,41,sphingolipid biosynthetic process,lipid phosphorylation,0.9376043076923077,0.32074418604651167,0.413
GO:0010038,90,GO:0010288,-0,69,response to metal ion,response to lead ion,0.9585729230769231,0.32066666666666666,0.701
GO:0006665,94,GO:0046834,-0,58,sphingolipid metabolic process,lipid phosphorylation,0.9423747692307692,0.3206511627906977,0.431
GO:0006643,94,GO:0046834,-0,94,membrane lipid metabolic process,lipid phosphorylation,0.9412375384615385,0.3206046511627907,0.44
GO:0036293,39,GO:0009268,-0,33,response to decreased oxygen levels,response to pH,0.9657181538461539,0.3205882352941176,0.573
GO:0016331,33,GO:0060537,-0,15,morphogenesis of embryonic epithelium,muscle tissue development,0.9303150769230769,0.32039130434782603,0.543
GO:0006885,61,GO:0070050,-0,35,regulation of pH,neuron cellular homeostasis,0.9372227692307692,0.3201428571428572,0.549
GO:0090317,36,GO:0042306,-0,3,negative regulation of intracellular protein transport,regulation of protein import into nucleus,0.8707003076923077,0.3200357142857143,0.884
GO:0034620,4,GO:0050896,-0,204,cellular response to unfolded protein,response to stimulus,0.9438566153846154,0.32000000000000006,0.42
GO:0006811,56,GO:0006820,-0,612,monoatomic ion transport,monoatomic anion transport,0.9501132307692308,0.31972727272727275,0.711
GO:0008652,88,GO:0006521,-0,58,amino acid biosynthetic process,regulation of amino acid metabolic process,0.9440701538461539,0.31946153846153846,0.556
GO:0035967,4,GO:0050896,-0,211,cellular response to topologically incorrect protein,response to stimulus,0.9437058461538461,0.3193636363636364,0.422
GO:0045597,30,GO:0016476,-0,76,positive regulation of cell differentiation,regulation of embryonic cell shape,0.8468836923076923,0.31913636363636366,0.478
GO:0051302,107,GO:0051782,-0,53,regulation of cell division,negative regulation of cell division,0.9271624615384615,0.31889999999999996,0.869
GO:0043039,88,GO:0006521,-0,40,tRNA aminoacylation,regulation of amino acid metabolic process,0.9317329230769231,0.3186923076923077,0.555
GO:0042742,81,GO:0002831,-0,188,defense response to bacterium,regulation of response to biotic stimulus,0.9520086153846153,0.3184166666666667,0.641
GO:0043038,88,GO:0006521,-0,42,amino acid activation,regulation of amino acid metabolic process,0.951779076923077,0.3182307692307692,0.555
GO:0090068,26,GO:0000278,-0,58,positive regulation of cell cycle process,mitotic cell cycle,0.8654227692307692,0.3180322580645162,0.605
GO:0000226,59,GO:0003341,-0,235,microtubule cytoskeleton organization,cilium movement,0.915608,0.31799999999999995,0.613
GO:0010720,30,GO:0016476,-0,45,positive regulation of cell development,regulation of embryonic cell shape,0.8465784615384615,0.3179090909090909,0.462
GO:0030030,51,GO:0097581,-0,353,cell projection organization,lamellipodium organization,0.9241175384615384,0.3177826086956522,0.585
GO:0009617,81,GO:0002831,-0,189,response to bacterium,regulation of response to biotic stimulus,0.9588898461538462,0.31766666666666665,0.642
GO:0001933,52,GO:0035970,-0,6,negative regulation of protein phosphorylation,peptidyl-threonine dephosphorylation,0.854368,0.317409090909091,0.354
GO:0009954,57,GO:0009953,-0,6,proximal/distal pattern formation,dorsal/ventral pattern formation,0.9410953846153847,0.31730434782608696,0.594
GO:0030100,36,GO:0042306,-0,52,regulation of endocytosis,regulation of protein import into nucleus,0.8263169230769231,0.317125,0.627
GO:0017157,36,GO:0042306,-0,27,regulation of exocytosis,regulation of protein import into nucleus,0.878456,0.3169642857142857,0.598
GO:0051153,95,GO:0045663,-0,13,regulation of striated muscle cell differentiation,positive regulation of myoblast differentiation,0.8818301538461538,0.31675,0.586
GO:1902905,104,GO:0031122,-0,22,positive regulation of supramolecular fiber organization,cytoplasmic microtubule organization,0.8620978461538462,0.3165714285714286,0.641
GO:0031468,100,GO:0017126,-0,7,nuclear membrane reassembly,nucleologenesis,0.9324270769230769,0.3165,0.669
GO:0051047,36,GO:0042306,-0,36,positive regulation of secretion,regulation of protein import into nucleus,0.8724363076923077,0.3163571428571429,0.611
GO:0042326,52,GO:0035970,-0,7,negative regulation of phosphorylation,peptidyl-threonine dephosphorylation,0.8758676923076923,0.3159545454545455,0.326
GO:0000086,26,GO:0000278,-0,26,G2/M transition of mitotic cell cycle,mitotic cell cycle,0.9473452307692307,0.3153870967741935,0.734
GO:2000134,26,GO:0000278,-0,4,negative regulation of G1/S transition of mitotic cell cycle,mitotic cell cycle,0.887892923076923,0.31503225806451607,0.616
GO:0050678,44,GO:0072089,-0,1,regulation of epithelial cell proliferation,stem cell proliferation,0.9441273846153846,0.31499999999999995,0.624
GO:1902806,26,GO:0000278,-0,11,regulation of cell cycle G1/S phase transition,mitotic cell cycle,0.8985083076923077,0.31467741935483873,0.518
GO:1904951,36,GO:0042306,-0,28,positive regulation of establishment of protein localization,regulation of protein import into nucleus,0.8624338461538461,0.3145892857142857,0.859
GO:0023051,21,GO:0045744,-0,451,regulation of signaling,negative regulation of G protein-coupled receptor signaling pathway,0.9116092307692307,0.3144285714285714,0.612
GO:0040038,107,GO:0051782,-0,21,polar body extrusion after meiotic divisions,negative regulation of cell division,0.8918726153846154,0.3143,0.58
GO:1901657,99,GO:0006027,-0,37,glycosyl compound metabolic process,glycosaminoglycan catabolic process,0.9566393846153847,0.31399999999999995,0.478
GO:0006275,58,GO:0006304,-0,17,regulation of DNA replication,DNA modification,0.8798436923076923,0.31394736842105264,0.412
GO:1901658,99,GO:0006027,-0,12,glycosyl compound catabolic process,glycosaminoglycan catabolic process,0.9496775384615385,0.3139411764705883,0.675
GO:0051098,31,GO:0000079,-0,3,regulation of binding,regulation of cyclin-dependent protein serine/threonine kinase activity,0.9452516923076923,0.3135757575757576,0.694
GO:0051603,47,GO:0070481,-0,332,proteolysis involved in protein catabolic process,"nuclear-transcribed mRNA catabolic process, non-stop decay",0.9180498461538462,0.31286363636363634,0.497
GO:0034599,92,GO:0006979,-0,20,cellular response to oxidative stress,response to oxidative stress,0.9432326153846153,0.3121666666666667,0.833
GO:0046467,94,GO:0046834,-0,75,membrane lipid biosynthetic process,lipid phosphorylation,0.9353833846153846,0.31199999999999994,0.427
GO:0030177,54,GO:0007224,-0,16,positive regulation of Wnt signaling pathway,smoothened signaling pathway,0.8735421538461539,0.31192307692307697,0.463
GO:0120036,51,GO:0097581,-0,338,plasma membrane bounded cell projection organization,lamellipodium organization,0.9244529230769231,0.3119130434782609,0.594
GO:0051056,20,GO:0032483,-0,51,regulation of small GTPase mediated signal transduction,regulation of Rab protein signal transduction,0.8831156923076923,0.3119090909090909,0.792
GO:0034220,56,GO:0006820,-0,549,monoatomic ion transmembrane transport,monoatomic anion transport,0.9415735384615385,0.31181818181818177,0.674
GO:0017148,43,GO:1903317,-0,44,negative regulation of translation,regulation of protein maturation,0.8464609230769231,0.31135999999999997,0.634
GO:0045604,33,GO:0060537,-0,3,regulation of epidermal cell differentiation,muscle tissue development,0.8769815384615385,0.3112173913043478,0.497
GO:0060795,29,GO:0030588,-0,60,cell fate commitment involved in formation of primary germ layer,pseudocleavage,0.9103667692307692,0.3110909090909091,0.528
GO:0090329,58,GO:0006304,-0,13,regulation of DNA-templated DNA replication,DNA modification,0.8817710769230769,0.3105,0.405
GO:0040011,50,GO:0040011,-0,429,locomotion,locomotion,0.9959729230769231,0.31014285714285716,0
GO:0060284,30,GO:0016476,-0,80,regulation of cell development,regulation of embryonic cell shape,0.863276923076923,0.3099545454545455,0.479
GO:0051224,36,GO:0042306,-0,7,negative regulation of protein transport,regulation of protein import into nucleus,0.8667864615384615,0.30985714285714283,0.826
GO:0009790,29,GO:0030588,-0,510,embryo development,pseudocleavage,0.9209563076923077,0.3094545454545454,0.615
GO:0033206,107,GO:0051782,-0,23,meiotic cytokinesis,negative regulation of cell division,0.9372258461538462,0.30889999999999995,0.585
GO:0070482,39,GO:0009268,-0,52,response to oxygen levels,response to pH,0.964516923076923,0.3088823529411765,0.593
GO:0090263,54,GO:0007224,-0,12,positive regulation of canonical Wnt signaling pathway,smoothened signaling pathway,0.8758572307692307,0.3086923076923077,0.456
GO:0051099,31,GO:0000079,-0,2,positive regulation of binding,regulation of cyclin-dependent protein serine/threonine kinase activity,0.946152,0.30866666666666664,0.679
GO:0031113,59,GO:0003341,-0,10,regulation of microtubule polymerization,cilium movement,0.8664744615384615,0.3086315789473685,0.472
GO:0051147,95,GO:0045663,-0,18,regulation of muscle cell differentiation,positive regulation of myoblast differentiation,0.8783833846153846,0.3080625,0.6
GO:0001704,29,GO:0030588,-0,63,formation of primary germ layer,pseudocleavage,0.9243883076923077,0.30800000000000005,0.53
GO:0002064,33,GO:0060537,-0,11,epithelial cell development,muscle tissue development,0.9344633846153846,0.3078695652173913,0.532
GO:0033365,41,GO:1904781,-0,269,protein localization to organelle,positive regulation of protein localization to centrosome,0.9339606153846154,0.30782758620689654,0.646
GO:0009966,21,GO:0045744,-0,354,regulation of signal transduction,negative regulation of G protein-coupled receptor signaling pathway,0.8658430769230769,0.3077142857142857,0.642
GO:0070201,36,GO:0042306,-0,41,regulation of establishment of protein localization,regulation of protein import into nucleus,0.8778516923076923,0.3075714285714286,0.882
GO:0008544,33,GO:0060537,-0,29,epidermis development,muscle tissue development,0.9475046153846154,0.3075652173913044,0.563
GO:0042307,36,GO:0042306,-0,4,positive regulation of protein import into nucleus,regulation of protein import into nucleus,0.8685987692307693,0.3073392857142857,0.968
GO:0031114,59,GO:0003341,-0,9,regulation of microtubule depolymerization,cilium movement,0.8706947692307693,0.30705263157894735,0.469
GO:1902100,27,GO:0048285,-0,12,negative regulation of metaphase/anaphase transition of cell cycle,organelle fission,0.82956,0.3070322580645162,0.436
GO:0030163,47,GO:0070481,-0,374,protein catabolic process,"nuclear-transcribed mRNA catabolic process, non-stop decay",0.9180916923076923,0.30668181818181817,0.502
GO:0006402,47,GO:0070481,-0,92,mRNA catabolic process,"nuclear-transcribed mRNA catabolic process, non-stop decay",0.8328233846153846,0.30659090909090914,0.687
GO:0010508,101,GO:0010508,-0,20,positive regulation of autophagy,positive regulation of autophagy,0.8709889230769231,0.3065,0
GO:0045596,30,GO:0016476,-0,29,negative regulation of cell differentiation,regulation of embryonic cell shape,0.8543187692307692,0.30640909090909096,0.452
GO:0006405,28,GO:0042147,-0,39,RNA export from nucleus,"retrograde transport, endosome to Golgi",0.9357064615384616,0.3063076923076923,0.551
GO:0006606,28,GO:0042147,-0,41,protein import into nucleus,"retrograde transport, endosome to Golgi",0.9319999999999999,0.3061538461538461,0.555
GO:0097352,86,GO:0070126,-0,11,autophagosome maturation,mitochondrial translational termination,0.9071963076923077,0.30614285714285716,0.634
GO:0006415,86,GO:0070126,-0,10,translational termination,mitochondrial translational termination,0.8938984615384615,0.30614285714285716,0.866
GO:2000045,26,GO:0000278,-0,9,regulation of G1/S transition of mitotic cell cycle,mitotic cell cycle,0.9000990769230769,0.3061129032258064,0.662
GO:1903530,36,GO:0042306,-0,68,regulation of secretion by cell,regulation of protein import into nucleus,0.8752504615384615,0.3060357142857143,0.633
GO:0050679,44,GO:0072089,-0,1,positive regulation of epithelial cell proliferation,stem cell proliferation,0.9257495384615384,0.30600000000000005,0.624
GO:0006997,100,GO:0017126,-0,54,nucleus organization,nucleologenesis,0.9337095384615385,0.30600000000000005,0.76
GO:0010562,52,GO:0035970,-0,22,positive regulation of phosphorus metabolic process,peptidyl-threonine dephosphorylation,0.8685913846153847,0.30572727272727274,0.347
GO:0050708,66,GO:0050714,-0,14,regulation of protein secretion,positive regulation of protein secretion,0.8766873846153846,0.3056875,0.968
GO:0045937,52,GO:0035970,-0,22,positive regulation of phosphate metabolic process,peptidyl-threonine dephosphorylation,0.8685858461538462,0.3056363636363636,0.347
GO:0043243,86,GO:0070126,-0,8,positive regulation of protein-containing complex disassembly,mitochondrial translational termination,0.8681378461538461,0.30492857142857144,0.621
GO:0010638,27,GO:0048285,-0,82,positive regulation of organelle organization,organelle fission,0.8422307692307692,0.3045161290322581,0.494
GO:0042308,36,GO:0042306,-0,3,negative regulation of protein import into nucleus,regulation of protein import into nucleus,0.8675415384615385,0.30421428571428577,0.953
GO:0009084,88,GO:0006521,-0,13,glutamine family amino acid biosynthetic process,regulation of amino acid metabolic process,0.9407723076923077,0.3041538461538461,0.505
GO:0006006,113,GO:0006004,-0,28,glucose metabolic process,fucose metabolic process,0.9504615384615385,0.30400000000000005,0.79
GO:0042542,92,GO:0006979,-0,14,response to hydrogen peroxide,response to oxidative stress,0.9555452307692308,0.3038333333333333,0.806
GO:0033157,36,GO:0042306,-0,13,regulation of intracellular protein transport,regulation of protein import into nucleus,0.8806080000000001,0.30369642857142853,0.962
GO:0046907,28,GO:0042147,-0,465,intracellular transport,"retrograde transport, endosome to Golgi",0.9301766153846154,0.3036923076923077,0.693
GO:0002819,34,GO:0002250,-0,1,regulation of adaptive immune response,adaptive immune response,0.9205027692307692,0.3036363636363636,0.929
GO:0051170,28,GO:0042147,-0,43,import into nucleus,"retrograde transport, endosome to Golgi",0.9418621538461538,0.30346153846153845,0.557
GO:0001714,33,GO:0060537,-0,18,endodermal cell fate specification,muscle tissue development,0.9142406153846154,0.30330434782608695,0.555
GO:0080134,22,GO:0050727,-0,150,regulation of response to stress,regulation of inflammatory response,0.8962689230769231,0.3030909090909091,0.661
GO:0031400,43,GO:1903317,-0,10,negative regulation of protein modification process,regulation of protein maturation,0.8587864615384615,0.30247999999999997,0.583
GO:1902475,11,GO:0051179,-0,44,L-alpha-amino acid transmembrane transport,localization,0.9473741538461539,0.30233333333333334,0.375
GO:0032879,36,GO:0042306,-0,355,regulation of localization,regulation of protein import into nucleus,0.8817938461538462,0.302125,0.654
GO:0031669,63,GO:0007584,-0,35,cellular response to nutrient levels,response to nutrient,0.9574473846153846,0.30199999999999994,0.675
GO:0010648,20,GO:0032483,-0,170,negative regulation of cell communication,regulation of Rab protein signal transduction,0.8795698461538461,0.3014545454545454,0.542
