gene,category
Montipora_capitata_HIv3___TS.g32462.t1,ko04141
Montipora_capitata_HIv3___RNAseq.g39943.t1,ko03040
Montipora_capitata_HIv3___RNAseq.42142_t,ko04110
Montipora_capitata_HIv3___RNAseq.42142_t,ko04111
Montipora_capitata_HIv3___RNAseq.g39974.t1,ko00130
Montipora_capitata_HIv3___RNAseq.g39974.t1,ko01110
Montipora_capitata_HIv3___RNAseq.g15645.t1,ko00190
Montipora_capitata_HIv3___RNAseq.g15645.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g15645.t1,ko04714
Montipora_capitata_HIv3___RNAseq.g15645.t1,ko05010
Montipora_capitata_HIv3___RNAseq.g15645.t1,ko05012
Montipora_capitata_HIv3___RNAseq.g15645.t1,ko05016
Montipora_capitata_HIv3___RNAseq.g15647.t1,ko00510
Montipora_capitata_HIv3___RNAseq.g15647.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g15648.t1,ko04122
Montipora_capitata_HIv3___RNAseq.g15653.t1,ko04657
Montipora_capitata_HIv3___RNAseq.g15653.t1,ko04668
Montipora_capitata_HIv3___RNAseq.g15653.t1,ko05152
Montipora_capitata_HIv3___RNAseq.g15653.t1,ko05202
Montipora_capitata_HIv3___RNAseq.g15653.t1,ko05221
Montipora_capitata_HIv3___RNAseq.g15654.t1,ko05168
Montipora_capitata_HIv3___RNAseq.g15655.t1,ko00514
Montipora_capitata_HIv3___RNAseq.42184_t,ko04978
Montipora_capitata_HIv3___RNAseq.g15673.t1,ko04360
Montipora_capitata_HIv3___RNAseq.g15675.t1,ko04612
Montipora_capitata_HIv3___RNAseq.g15675.t1,ko05152
Montipora_capitata_HIv3___RNAseq.g15675.t1,ko05166
Montipora_capitata_HIv3___TS.g10995.t1,ko00450
Montipora_capitata_HIv3___TS.g10995.t1,ko05200
Montipora_capitata_HIv3___TS.g10995.t1,ko05225
Montipora_capitata_HIv3___RNAseq.g15680.t1,ko04910
Montipora_capitata_HIv3___RNAseq.g15684.t2,ko01522
Montipora_capitata_HIv3___RNAseq.g15684.t2,ko04919
Montipora_capitata_HIv3___RNAseq.g15693.t1,ko00510
Montipora_capitata_HIv3___RNAseq.g15693.t1,ko00513
Montipora_capitata_HIv3___RNAseq.g15693.t1,ko00970
Montipora_capitata_HIv3___RNAseq.g15693.t1,ko01100
Montipora_capitata_HIv3___TS.g11012.t1,ko04151
Montipora_capitata_HIv3___TS.g11012.t1,ko04510
Montipora_capitata_HIv3___TS.g11012.t1,ko04512
Montipora_capitata_HIv3___TS.g11012.t1,ko05145
Montipora_capitata_HIv3___TS.g11012.t1,ko05146
Montipora_capitata_HIv3___TS.g11012.t1,ko05165
Montipora_capitata_HIv3___TS.g11012.t1,ko05200
Montipora_capitata_HIv3___TS.g11012.t1,ko05222
Montipora_capitata_HIv3___RNAseq.g15703.t1b,ko03410
Montipora_capitata_HIv3___RNAseq.g15703.t1b,ko04210
Montipora_capitata_HIv3___RNAseq.g15703.t1b,ko04212
Montipora_capitata_HIv3___RNAseq.g15703.t1b,ko04214
Montipora_capitata_HIv3___RNAseq.g15703.t1b,ko04217
Montipora_capitata_HIv3___RNAseq.g15707.t1,ko00071
Montipora_capitata_HIv3___RNAseq.g15707.t1,ko01212
Montipora_capitata_HIv3___RNAseq.g15707.t1,ko03320
Montipora_capitata_HIv3___RNAseq.g15707.t1,ko04714
Montipora_capitata_HIv3___RNAseq.g15725.t1,ko04080
Montipora_capitata_HIv3___RNAseq.g15725.t1,ko04610
Montipora_capitata_HIv3___RNAseq.g15725.t1,ko04972
Montipora_capitata_HIv3___RNAseq.g15725.t1,ko04974
Montipora_capitata_HIv3___RNAseq.g15725.t1,ko05164
Montipora_capitata_HIv3___RNAseq.g15718.t1,ko03010
Montipora_capitata_HIv3___TS.g11044.t1,ko04144
Montipora_capitata_HIv3___RNAseq.g15748.t1,ko04010
Montipora_capitata_HIv3___RNAseq.g15748.t1,ko04510
Montipora_capitata_HIv3___RNAseq.g15748.t1,ko05132
Montipora_capitata_HIv3___RNAseq.g15748.t1,ko05205
Montipora_capitata_HIv3___RNAseq.g15752.t1,ko00562
Montipora_capitata_HIv3___RNAseq.g15752.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g15752.t1,ko04070
Montipora_capitata_HIv3___RNAseq.g15752.t1,ko04140
Montipora_capitata_HIv3___RNAseq.g15756.t2,ko04015
Montipora_capitata_HIv3___RNAseq.g15756.t2,ko04530
Montipora_capitata_HIv3___RNAseq.g15756.t2,ko05165
Montipora_capitata_HIv3___RNAseq.g15757.t1,ko04015
Montipora_capitata_HIv3___RNAseq.g15757.t1,ko04530
Montipora_capitata_HIv3___RNAseq.g15757.t1,ko05165
Montipora_capitata_HIv3___RNAseq.g15761.t1,ko03040
Montipora_capitata_HIv3___RNAseq.g15762.t1,ko00240
Montipora_capitata_HIv3___RNAseq.g15762.t1,ko00983
Montipora_capitata_HIv3___RNAseq.g15762.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g15774.t1,ko04120
Montipora_capitata_HIv3___RNAseq.g15764.t1,ko00230
Montipora_capitata_HIv3___RNAseq.g15764.t1,ko00730
Montipora_capitata_HIv3___RNAseq.g15764.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g15764.t1,ko01110
Montipora_capitata_HIv3___RNAseq.g15764.t1,ko01130
Montipora_capitata_HIv3___RNAseq.g15765.t1,ko00250
Montipora_capitata_HIv3___RNAseq.g15765.t1,ko00650
Montipora_capitata_HIv3___RNAseq.g15765.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g15765.t1,ko01120
Montipora_capitata_HIv3___RNAseq.g15766.t1,ko04137
Montipora_capitata_HIv3___RNAseq.g15766.t1,ko04138
Montipora_capitata_HIv3___RNAseq.g15766.t1,ko04140
Montipora_capitata_HIv3___RNAseq.g15766.t1,ko04144
Montipora_capitata_HIv3___RNAseq.g15766.t1,ko04145
Montipora_capitata_HIv3___RNAseq.g15766.t1,ko05132
Montipora_capitata_HIv3___RNAseq.g15766.t1,ko05146
Montipora_capitata_HIv3___RNAseq.g15766.t1,ko05152
Montipora_capitata_HIv3___RNAseq.g15767.t1,ko03040
Montipora_capitata_HIv3___RNAseq.g15793.t1,ko03008
Montipora_capitata_HIv3___RNAseq.g15802.t1,ko04150
Montipora_capitata_HIv3___RNAseq.g15802.t1,ko04310
Montipora_capitata_HIv3___RNAseq.g15802.t1,ko05200
Montipora_capitata_HIv3___RNAseq.g15802.t1,ko05224
Montipora_capitata_HIv3___RNAseq.g15802.t1,ko05225
Montipora_capitata_HIv3___RNAseq.g15802.t1,ko05226
Montipora_capitata_HIv3___TS.g11114.t1b,ko04144
Montipora_capitata_HIv3___RNAseq.g15817.t2,ko04921
Montipora_capitata_HIv3___RNAseq.g15817.t2,ko04925
Montipora_capitata_HIv3___RNAseq.g15808.t1,ko00310
Montipora_capitata_HIv3___RNAseq.g15827.t1,ko00062
Montipora_capitata_HIv3___RNAseq.g15827.t1,ko01040
Montipora_capitata_HIv3___RNAseq.g15827.t1,ko01110
Montipora_capitata_HIv3___RNAseq.g15827.t1,ko01212
Montipora_capitata_HIv3___RNAseq.g15830.t1,ko00561
Montipora_capitata_HIv3___RNAseq.g15830.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g15830.t1,ko04714
Montipora_capitata_HIv3___RNAseq.g15830.t1,ko04723
Montipora_capitata_HIv3___RNAseq.g15830.t1,ko04923
Montipora_capitata_HIv3___RNAseq.g15823.t2,ko03018
Montipora_capitata_HIv3___RNAseq.g15843.t1,ko04141
Montipora_capitata_HIv3___RNAseq.g15844.t1,ko04141
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko04015
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko04145
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko04210
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko04390
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko04391
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko04510
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko04520
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko04530
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko04611
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko04670
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko04714
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko04745
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko04810
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko04919
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko04921
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko05100
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko05110
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko05130
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko05131
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko05132
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko05164
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko05205
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko05225
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko05410
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko05412
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko05414
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko05416
Montipora_capitata_HIv3___RNAseq.g15853.t1,ko05418
Montipora_capitata_HIv3___RNAseq.g15854.t1,ko00380
Montipora_capitata_HIv3___RNAseq.g15854.t1,ko00450
Montipora_capitata_HIv3___RNAseq.g15854.t1,ko00760
Montipora_capitata_HIv3___RNAseq.g15854.t1,ko01100
Montipora_capitata_HIv3___TS.g11176.t1,ko04142
Montipora_capitata_HIv3___RNAseq.g15871.t1,ko04142
Montipora_capitata_HIv3___RNAseq.g15868.t1,ko00600
Montipora_capitata_HIv3___TS.g11190.t1,ko03460
Montipora_capitata_HIv3___TS.g11209.t2,ko03450
Montipora_capitata_HIv3___TS.g11209.t2,ko05340
Montipora_capitata_HIv3___RNAseq.g15905.t1,ko04810
Montipora_capitata_HIv3___TS.g11233.t1,ko04120
Montipora_capitata_HIv3___TS.g11233.t1,ko04624
Montipora_capitata_HIv3___RNAseq.g15934.t1,ko04141
Montipora_capitata_HIv3___RNAseq.g15949.t1,ko00051
Montipora_capitata_HIv3___RNAseq.g15949.t1,ko00520
Montipora_capitata_HIv3___RNAseq.g15949.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g15949.t1,ko01110
Montipora_capitata_HIv3___RNAseq.g15950.t1,ko03015
Montipora_capitata_HIv3___RNAseq.g15950.t1,ko04620
Montipora_capitata_HIv3___RNAseq.g15950.t1,ko05142
Montipora_capitata_HIv3___RNAseq.g15950.t1,ko05143
Montipora_capitata_HIv3___RNAseq.g15950.t1,ko05144
Montipora_capitata_HIv3___RNAseq.g15950.t1,ko05152
Montipora_capitata_HIv3___RNAseq.g15950.t1,ko05162
Montipora_capitata_HIv3___RNAseq.g15950.t1,ko05168
Montipora_capitata_HIv3___TS.g11307.t1,ko00230
Montipora_capitata_HIv3___TS.g11307.t1,ko01100
Montipora_capitata_HIv3___TS.g11308.t1,ko00230
Montipora_capitata_HIv3___TS.g11308.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g16009.t1,ko04142
Montipora_capitata_HIv3___RNAseq.g16009.t1,ko04722
Montipora_capitata_HIv3___RNAseq.g16009.t1,ko04979
Montipora_capitata_HIv3___RNAseq.g16010.t1a,ko04142
Montipora_capitata_HIv3___RNAseq.g16010.t1a,ko04722
Montipora_capitata_HIv3___RNAseq.g16010.t1a,ko04979
Montipora_capitata_HIv3___RNAseq.g16016.t1,ko04022
Montipora_capitata_HIv3___RNAseq.g16016.t1,ko04062
Montipora_capitata_HIv3___RNAseq.g16016.t1,ko04064
Montipora_capitata_HIv3___RNAseq.g16016.t1,ko04071
Montipora_capitata_HIv3___RNAseq.g16016.t1,ko04140
Montipora_capitata_HIv3___RNAseq.g16016.t1,ko04270
Montipora_capitata_HIv3___RNAseq.g16016.t1,ko04371
Montipora_capitata_HIv3___RNAseq.g16016.t1,ko04530
Montipora_capitata_HIv3___RNAseq.g16016.t1,ko04621
Montipora_capitata_HIv3___RNAseq.g16016.t1,ko04658
Montipora_capitata_HIv3___RNAseq.g16016.t1,ko04659
Montipora_capitata_HIv3___RNAseq.g16016.t1,ko04660
Montipora_capitata_HIv3___RNAseq.g16016.t1,ko04666
Montipora_capitata_HIv3___RNAseq.g16016.t1,ko04722
Montipora_capitata_HIv3___RNAseq.g16016.t1,ko04750
Montipora_capitata_HIv3___RNAseq.g16016.t1,ko04912
Montipora_capitata_HIv3___RNAseq.g16016.t1,ko04915
Montipora_capitata_HIv3___RNAseq.g16016.t1,ko04920
Montipora_capitata_HIv3___RNAseq.g16016.t1,ko04925
Montipora_capitata_HIv3___RNAseq.g16016.t1,ko04930
Montipora_capitata_HIv3___RNAseq.g16016.t1,ko04931
Montipora_capitata_HIv3___RNAseq.g16016.t1,ko04933
Montipora_capitata_HIv3___RNAseq.g16016.t1,ko05162
Montipora_capitata_HIv3___RNAseq.g16016.t1,ko05206
Montipora_capitata_HIv3___RNAseq.g16018.t1,ko04150
Montipora_capitata_HIv3___RNAseq.g16022.t1b,ko03030
Montipora_capitata_HIv3___RNAseq.g16022.t1b,ko04110
Montipora_capitata_HIv3___RNAseq.g16022.t1b,ko04111
Montipora_capitata_HIv3___RNAseq.g16022.t1b,ko04113
Montipora_capitata_HIv3___RNAseq.g16020.t2,ko04120
Montipora_capitata_HIv3___RNAseq.g16025.t1,ko04630
Montipora_capitata_HIv3___RNAseq.g16025.t1,ko04933
Montipora_capitata_HIv3___RNAseq.g16025.t1,ko05200
Montipora_capitata_HIv3___RNAseq.g16025.t1,ko05206
Montipora_capitata_HIv3___RNAseq.g16025.t1,ko05221
Montipora_capitata_HIv3___RNAseq.g16039.t1b,ko00970
Montipora_capitata_HIv3___RNAseq.g16039.t1b,ko01100
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko04015
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko04145
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko04210
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko04390
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko04391
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko04510
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko04520
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko04530
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko04611
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko04670
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko04714
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko04745
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko04810
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko04919
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko04921
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko05100
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko05110
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko05130
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko05131
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko05132
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko05164
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko05205
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko05225
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko05410
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko05412
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko05414
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko05416
Montipora_capitata_HIv3___RNAseq.g16040.t1,ko05418
Montipora_capitata_HIv3___TS.g11355.t2,ko00590
Montipora_capitata_HIv3___TS.g11355.t2,ko01100
Montipora_capitata_HIv3___RNAseq.g16061.t1,ko01521
Montipora_capitata_HIv3___RNAseq.g16061.t1,ko03013
Montipora_capitata_HIv3___RNAseq.g16061.t1,ko04066
Montipora_capitata_HIv3___RNAseq.g16061.t1,ko04150
Montipora_capitata_HIv3___RNAseq.g16061.t1,ko04151
Montipora_capitata_HIv3___RNAseq.g16061.t1,ko04211
Montipora_capitata_HIv3___RNAseq.g16061.t1,ko04910
Montipora_capitata_HIv3___RNAseq.g16184.t1b,ko05146
Montipora_capitata_HIv3___RNAseq.g16185.t1,ko03420
Montipora_capitata_HIv3___RNAseq.g16208.t1,ko01521
Montipora_capitata_HIv3___RNAseq.g16208.t1,ko04010
Montipora_capitata_HIv3___RNAseq.g16208.t1,ko04014
Montipora_capitata_HIv3___RNAseq.g16208.t1,ko04015
Montipora_capitata_HIv3___RNAseq.g16208.t1,ko04144
Montipora_capitata_HIv3___RNAseq.g16208.t1,ko04151
Montipora_capitata_HIv3___RNAseq.g16208.t1,ko04550
Montipora_capitata_HIv3___RNAseq.g16208.t1,ko04810
Montipora_capitata_HIv3___RNAseq.g16208.t1,ko05200
Montipora_capitata_HIv3___RNAseq.g16208.t1,ko05206
Montipora_capitata_HIv3___RNAseq.g16208.t1,ko05215
Montipora_capitata_HIv3___RNAseq.g16208.t1,ko05219
Montipora_capitata_HIv3___RNAseq.g16208.t1,ko05226
Montipora_capitata_HIv3___RNAseq.g16208.t1,ko05230
Montipora_capitata_HIv3___RNAseq.g16220.t1,ko00072
Montipora_capitata_HIv3___RNAseq.g16220.t1,ko00650
Montipora_capitata_HIv3___RNAseq.g16220.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g16223.t1,ko01521
Montipora_capitata_HIv3___RNAseq.g16223.t1,ko01524
Montipora_capitata_HIv3___RNAseq.g16223.t1,ko04014
Montipora_capitata_HIv3___RNAseq.g16223.t1,ko04064
Montipora_capitata_HIv3___RNAseq.g16223.t1,ko04137
Montipora_capitata_HIv3___RNAseq.g16223.t1,ko04140
Montipora_capitata_HIv3___RNAseq.g16223.t1,ko04151
Montipora_capitata_HIv3___RNAseq.g16223.t1,ko04210
Montipora_capitata_HIv3___RNAseq.g16223.t1,ko04215
Montipora_capitata_HIv3___RNAseq.g16223.t1,ko04621
Montipora_capitata_HIv3___RNAseq.g16223.t1,ko04630
Montipora_capitata_HIv3___RNAseq.g16223.t1,ko05014
Montipora_capitata_HIv3___RNAseq.g16223.t1,ko05145
Montipora_capitata_HIv3___RNAseq.g16223.t1,ko05166
Montipora_capitata_HIv3___RNAseq.g16223.t1,ko05200
Montipora_capitata_HIv3___RNAseq.g16223.t1,ko05202
Montipora_capitata_HIv3___RNAseq.g16223.t1,ko05212
Montipora_capitata_HIv3___RNAseq.g16223.t1,ko05220
Montipora_capitata_HIv3___RNAseq.g16223.t1,ko05222
Montipora_capitata_HIv3___RNAseq.g16223.t1,ko05225
Montipora_capitata_HIv3___RNAseq.g16249.t1,ko04144
Montipora_capitata_HIv3___RNAseq.g16249.t1,ko04217
Montipora_capitata_HIv3___RNAseq.g16325.t1,ko04371
Montipora_capitata_HIv3___RNAseq.g16325.t1,ko05016
Montipora_capitata_HIv3___RNAseq.g16326.t1,ko04371
Montipora_capitata_HIv3___RNAseq.g16326.t1,ko05016
Montipora_capitata_HIv3___RNAseq.g16327.t1,ko00270
Montipora_capitata_HIv3___RNAseq.g16327.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g16340.t1,ko04150
Montipora_capitata_HIv3___TS.g11664.t1c,ko04138
Montipora_capitata_HIv3___TS.g11664.t1c,ko04721
Montipora_capitata_HIv3___TS.g11664.t1c,ko04727
Montipora_capitata_HIv3___TS.g11664.t1c,ko04962
Montipora_capitata_HIv3___RNAseq.g16365.t1,ko04138
Montipora_capitata_HIv3___RNAseq.g16365.t1,ko04721
Montipora_capitata_HIv3___RNAseq.g16365.t1,ko04727
Montipora_capitata_HIv3___RNAseq.g16365.t1,ko04962
Montipora_capitata_HIv3___TS.g11644.t1,ko04138
Montipora_capitata_HIv3___TS.g11644.t1,ko04721
Montipora_capitata_HIv3___TS.g11644.t1,ko04727
Montipora_capitata_HIv3___TS.g11644.t1,ko04962
Montipora_capitata_HIv3___RNAseq.g16456.t1,ko05034
Montipora_capitata_HIv3___RNAseq.g16456.t1,ko05165
Montipora_capitata_HIv3___RNAseq.g16456.t1,ko05203
Montipora_capitata_HIv3___TS.g11754.t1,ko03410
Montipora_capitata_HIv3___RNAseq.g16464.t1,ko04013
Montipora_capitata_HIv3___RNAseq.g16464.t1,ko04214
Montipora_capitata_HIv3___RNAseq.g16464.t1,ko04320
Montipora_capitata_HIv3___RNAseq.g16464.t1,ko05202
Montipora_capitata_HIv3___TS.g11781.t1,ko03013
Montipora_capitata_HIv3___RNAseq.g16541.t1,ko00290
Montipora_capitata_HIv3___RNAseq.g16541.t1,ko00770
Montipora_capitata_HIv3___RNAseq.g16541.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g16541.t1,ko01110
Montipora_capitata_HIv3___RNAseq.g16541.t1,ko01130
Montipora_capitata_HIv3___RNAseq.g16541.t1,ko01210
Montipora_capitata_HIv3___RNAseq.g16541.t1,ko01230
Montipora_capitata_HIv3___TS.g11844.t2,ko00290
Montipora_capitata_HIv3___TS.g11844.t2,ko00770
Montipora_capitata_HIv3___TS.g11844.t2,ko01100
Montipora_capitata_HIv3___TS.g11844.t2,ko01110
Montipora_capitata_HIv3___TS.g11844.t2,ko01130
Montipora_capitata_HIv3___TS.g11844.t2,ko01210
Montipora_capitata_HIv3___TS.g11844.t2,ko01230
Montipora_capitata_HIv3___RNAseq.g16604.t1,ko03008
Montipora_capitata_HIv3___RNAseq.g16609.t1,ko04111
Montipora_capitata_HIv3___RNAseq.g16607.t1,ko00030
Montipora_capitata_HIv3___RNAseq.g16607.t1,ko00480
Montipora_capitata_HIv3___RNAseq.g16607.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g16607.t1,ko01110
Montipora_capitata_HIv3___RNAseq.g16607.t1,ko01120
Montipora_capitata_HIv3___RNAseq.g16607.t1,ko01130
Montipora_capitata_HIv3___RNAseq.g16607.t1,ko01200
Montipora_capitata_HIv3___RNAseq.g16607.t1,ko05230
Montipora_capitata_HIv3___RNAseq.g16738.t1,ko00450
Montipora_capitata_HIv3___RNAseq.g16738.t1,ko01100
Montipora_capitata_HIv3___TS.g12046.t1,ko04145
Montipora_capitata_HIv3___TS.g12046.t1,ko04210
Montipora_capitata_HIv3___TS.g12046.t1,ko04530
Montipora_capitata_HIv3___TS.g12046.t1,ko04540
Montipora_capitata_HIv3___TS.g12046.t1,ko05130
Montipora_capitata_HIv3___RNAseq.g17086.t1,ko03460
Montipora_capitata_HIv3___RNAseq.g17086.t1,ko04330
Montipora_capitata_HIv3___RNAseq.g17086.t1,ko04950
Montipora_capitata_HIv3___RNAseq.g17086.t1,ko05165
Montipora_capitata_HIv3___RNAseq.g17086.t1,ko05200
Montipora_capitata_HIv3___RNAseq.g17086.t1,ko05224
Montipora_capitata_HIv3___RNAseq.g17224.t1,ko04144
Montipora_capitata_HIv3___RNAseq.g17446.t1,ko05225
Montipora_capitata_HIv3___RNAseq.g17447.t1,ko05225
Montipora_capitata_HIv3___RNAseq.g17795.t1b,ko04115
Montipora_capitata_HIv3___RNAseq.g17795.t1b,ko04120
Montipora_capitata_HIv3___RNAseq.g17795.t1b,ko05162
Montipora_capitata_HIv3___RNAseq.g17816.t1,ko00250
Montipora_capitata_HIv3___RNAseq.g17819.t1,ko00250
Montipora_capitata_HIv3___RNAseq.g17822.t1,ko03013
Montipora_capitata_HIv3___RNAseq.g17822.t1,ko03015
Montipora_capitata_HIv3___RNAseq.g17832.t1,ko00120
Montipora_capitata_HIv3___RNAseq.g17833.t1,ko00140
Montipora_capitata_HIv3___RNAseq.g17833.t1,ko05204
Montipora_capitata_HIv3___TS.g13117.t1,ko00140
Montipora_capitata_HIv3___TS.g13117.t1,ko05204
Montipora_capitata_HIv3___RNAseq.g17829.t1,ko00120
Montipora_capitata_HIv3___RNAseq.g17848.t1b,ko04622
Montipora_capitata_HIv3___RNAseq.g17850.t1,ko04622
Montipora_capitata_HIv3___RNAseq.g17973.t1,ko03018
Montipora_capitata_HIv3___RNAseq.g17973.t1,ko03040
Montipora_capitata_HIv3___RNAseq.g17978.t1,ko04151
Montipora_capitata_HIv3___RNAseq.g17978.t1,ko04510
Montipora_capitata_HIv3___RNAseq.g17978.t1,ko04512
Montipora_capitata_HIv3___RNAseq.g17978.t1,ko05165
Montipora_capitata_HIv3___RNAseq.g17978.t1,ko05206
Montipora_capitata_HIv3___TS.g13242.t1,ko01522
Montipora_capitata_HIv3___TS.g13242.t1,ko04010
Montipora_capitata_HIv3___TS.g13242.t1,ko04011
Montipora_capitata_HIv3___TS.g13242.t1,ko04013
Montipora_capitata_HIv3___TS.g13242.t1,ko04015
Montipora_capitata_HIv3___TS.g13242.t1,ko04068
Montipora_capitata_HIv3___TS.g13242.t1,ko04071
Montipora_capitata_HIv3___TS.g13242.t1,ko04139
Montipora_capitata_HIv3___TS.g13242.t1,ko04212
Montipora_capitata_HIv3___TS.g13242.t1,ko04218
Montipora_capitata_HIv3___TS.g13242.t1,ko04261
Montipora_capitata_HIv3___TS.g13242.t1,ko04370
Montipora_capitata_HIv3___TS.g13242.t1,ko04380
Montipora_capitata_HIv3___TS.g13242.t1,ko04550
Montipora_capitata_HIv3___TS.g13242.t1,ko04611
Montipora_capitata_HIv3___TS.g13242.t1,ko04620
Montipora_capitata_HIv3___TS.g13242.t1,ko04621
Montipora_capitata_HIv3___TS.g13242.t1,ko04622
Montipora_capitata_HIv3___TS.g13242.t1,ko04624
Montipora_capitata_HIv3___TS.g13242.t1,ko04657
Montipora_capitata_HIv3___TS.g13242.t1,ko04658
Montipora_capitata_HIv3___TS.g13242.t1,ko04659
Montipora_capitata_HIv3___TS.g13242.t1,ko04660
Montipora_capitata_HIv3___TS.g13242.t1,ko04664
Montipora_capitata_HIv3___TS.g13242.t1,ko04668
Montipora_capitata_HIv3___TS.g13242.t1,ko04670
Montipora_capitata_HIv3___TS.g13242.t1,ko04714
Montipora_capitata_HIv3___TS.g13242.t1,ko04722
Montipora_capitata_HIv3___TS.g13242.t1,ko04723
Montipora_capitata_HIv3___TS.g13242.t1,ko04728
Montipora_capitata_HIv3___TS.g13242.t1,ko04750
Montipora_capitata_HIv3___TS.g13242.t1,ko04912
Montipora_capitata_HIv3___TS.g13242.t1,ko04914
Montipora_capitata_HIv3___TS.g13242.t1,ko04917
Montipora_capitata_HIv3___TS.g13242.t1,ko04926
Montipora_capitata_HIv3___TS.g13242.t1,ko04933
Montipora_capitata_HIv3___TS.g13242.t1,ko05014
Montipora_capitata_HIv3___TS.g13242.t1,ko05120
Montipora_capitata_HIv3___TS.g13242.t1,ko05131
Montipora_capitata_HIv3___TS.g13242.t1,ko05132
Montipora_capitata_HIv3___TS.g13242.t1,ko05133
Montipora_capitata_HIv3___TS.g13242.t1,ko05140
Montipora_capitata_HIv3___TS.g13242.t1,ko05142
Montipora_capitata_HIv3___TS.g13242.t1,ko05145
Montipora_capitata_HIv3___TS.g13242.t1,ko05152
Montipora_capitata_HIv3___TS.g13242.t1,ko05160
Montipora_capitata_HIv3___TS.g13242.t1,ko05164
Montipora_capitata_HIv3___TS.g13242.t1,ko05167
Montipora_capitata_HIv3___TS.g13242.t1,ko05169
Montipora_capitata_HIv3___TS.g13242.t1,ko05205
Montipora_capitata_HIv3___TS.g13242.t1,ko05418
Montipora_capitata_HIv3___RNAseq.g17991.t1,ko00500
Montipora_capitata_HIv3___RNAseq.g17991.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g17991.t1,ko04973
Montipora_capitata_HIv3___TS.g13272.t1,ko04621
Montipora_capitata_HIv3___RNAseq.g18003.t1,ko04621
