category,universegenes,universecount
GO:0043923,,12
GO:0043928,,32
GO:0043931,,5
GO:0043933,,1086
GO:0043937,,1
GO:0043939,,1
GO:0043940,,1
GO:0043942,,1
GO:0043946,,2
GO:0043947,,2
GO:0043949,,21
GO:0043950,,6
GO:0043951,,12
GO:0043954,,40
GO:0043966,,37
GO:0043967,,42
GO:0043968,,15
GO:0043970,,5
GO:0043972,,2
GO:0043973,,1
GO:0043974,,1
GO:0043981,,13
GO:0043982,,13
GO:0043983,,7
GO:0043984,,12
GO:0043985,,4
GO:0043987,,4
GO:0043988,,2
GO:0043990,,1
GO:0043994,,1
GO:0043997,,1
GO:0043998,,2
GO:0044003,,20
GO:0044004,,1
GO:0044007,,1
GO:0044020,,4
GO:0044026,,5
GO:0044027,,4
GO:0044030,,11
GO:0044033,,1
GO:0044035,,1
GO:0044036,,8
GO:0044038,,3
GO:0044040,,1
GO:0044041,,1
GO:0044042,,45
GO:0044057,,229
GO:0044058,,13
GO:0044060,,16
GO:0044062,,14
GO:0044065,,5
GO:0044068,,14
GO:0044070,,54
GO:0044085,,1734
GO:0044087,,637
GO:0044088,,47
GO:0044089,,324
GO:0044090,,13
GO:0044091,,19
GO:0044092,,472
GO:0044093,,822
GO:0044094,,3
GO:0044106,,43
GO:0044107,,9
GO:0044108,,9
GO:0044111,,1
GO:0044126,,22
GO:0044128,,1
GO:0044130,,21
GO:0044144,,22
GO:0044146,,21
GO:0044148,,1
GO:0044154,,4
GO:0044183,,17
GO:0044190,,1
GO:0044195,,2
GO:0044207,,1
GO:0044208,,4
GO:0044212,,267
GO:0044213,,3
GO:0044214,,13
GO:0044215,,10
GO:0044216,,10
GO:0044217,,10
GO:0044218,,1
GO:0044220,,1
GO:0044221,,1
GO:0044224,,6
GO:0044231,,1
GO:0044232,,16
GO:0044233,,11
GO:0044237,,4252
GO:0044238,,4109
GO:0044241,,5
GO:0044242,,114
GO:0044247,,21
GO:0044248,,1075
GO:0044249,,1755
GO:0044255,,527
GO:0044257,,375
GO:0044260,,2787
GO:0044262,,119
GO:0044264,,59
GO:0044265,,585
GO:0044267,,1950
GO:0044270,,315
GO:0044271,,1112
GO:0044272,,103
GO:0044273,,39
GO:0044275,,27
GO:0044277,,1
GO:0044278,,1
GO:0044279,,1
GO:0044281,,1097
GO:0044282,,259
GO:0044283,,376
GO:0044291,,38
GO:0044292,,16
GO:0044294,,5
GO:0044295,,29
GO:0044297,,430
GO:0044298,,14
GO:0044300,,3
GO:0044301,,1
GO:0044302,,2
GO:0044304,,26
GO:0044305,,1
GO:0044306,,104
GO:0044307,,2
GO:0044309,,100
GO:0044313,,3
GO:0044314,,3
GO:0044316,,1
GO:0044319,,12
GO:0044320,,8
GO:0044321,,9
GO:0044322,,12
GO:0044323,,1
GO:0044324,,3
GO:0044325,,39
GO:0044326,,4
GO:0044327,,5
GO:0044330,,2
GO:0044331,,3
GO:0044332,,4
GO:0044333,,4
GO:0044334,,2
GO:0044335,,3
GO:0044336,,5
GO:0044337,,5
GO:0044338,,1
GO:0044339,,2
GO:0044340,,3
GO:0044341,,1
GO:0044342,,3
GO:0044344,,54
GO:0044346,,6
GO:0044351,,5
GO:0044352,,2
GO:0044354,,2
GO:0044359,,4
GO:0044362,,4
GO:0044364,,3
GO:0044375,,1
GO:0044378,,2
GO:0044380,,21
GO:0044381,,2
GO:0044387,,4
GO:0044388,,5
GO:0044389,,232
GO:0044390,,36
GO:0044391,,132
GO:0044393,,3
GO:0044396,,2
GO:0044403,,188
GO:0044409,,21
GO:0044417,,7
GO:0044419,,192
GO:0044420,,9
GO:0044421,,342
GO:0044422,,4654
GO:0044424,,6224
GO:0044425,,1700
GO:0044427,,527
GO:0044428,,2521
GO:0044429,,612
GO:0044430,,816
GO:0044431,,421
GO:0044432,,629
GO:0044433,,613
GO:0044434,,1
GO:0044435,,1
GO:0044437,,257
GO:0044438,,54
GO:0044439,,54
GO:0044440,,213
GO:0044441,,293
GO:0044444,,4722
GO:0044445,,169
GO:0044446,,4566
GO:0044447,,38
GO:0044448,,114
GO:0044449,,102
GO:0044450,,108
GO:0044451,,679
GO:0044452,,130
GO:0044453,,8
GO:0044454,,281
GO:0044455,,135
GO:0044456,,360
GO:0044458,,25
GO:0044459,,772
GO:0044462,,3
GO:0044463,,777
GO:0044464,,6448
GO:0044524,,1
GO:0044528,,2
GO:0044530,,1
GO:0044531,,3
GO:0044532,,3
GO:0044533,,1
GO:0044539,,7
GO:0044540,,1
GO:0044545,,7
GO:0044547,,4
GO:0044548,,3
GO:0044550,,31
GO:0044557,,3
GO:0044571,,2
GO:0044594,,1
GO:0044597,,2
GO:0044598,,2
GO:0044601,,1
GO:0044602,,1
GO:0044603,,1
GO:0044610,,1
GO:0044611,,3
GO:0044613,,5
GO:0044614,,5
GO:0044615,,5
GO:0044620,,1
GO:0044648,,2
GO:0044665,,25
GO:0044666,,9
GO:0044691,,1
GO:0044703,,1031
GO:0044706,,102
GO:0044713,,1
GO:0044714,,1
GO:0044715,,1
GO:0044718,,1
GO:0044719,,9
GO:0044725,,1
GO:0044727,,1
GO:0044728,,42
GO:0044729,,3
GO:0044743,,33
GO:0044752,,8
GO:0044753,,2
GO:0044754,,14
GO:0044764,,5
GO:0044766,,15
GO:0044769,,12
GO:0044770,,195
GO:0044771,,7
GO:0044772,,183
GO:0044773,,62
GO:0044774,,69
GO:0044778,,2
GO:0044782,,285
GO:0044783,,36
GO:0044784,,11
GO:0044785,,3
GO:0044786,,46
GO:0044788,,18
GO:0044789,,3
GO:0044790,,1
GO:0044791,,3
GO:0044793,,4
GO:0044794,,13
GO:0044797,,1
GO:0044798,,113
GO:0044803,,1
GO:0044804,,13
GO:0044805,,2
GO:0044806,,6
GO:0044815,,23
GO:0044818,,29
GO:0044819,,36
GO:0044821,,2
GO:0044827,,16
GO:0044828,,4
GO:0044829,,11
GO:0044830,,3
GO:0044837,,23
GO:0044839,,77
GO:0044840,,3
GO:0044841,,3
GO:0044843,,96
GO:0044849,,7
GO:0044853,,47
GO:0044854,,3
GO:0044857,,3
GO:0044860,,6
GO:0044861,,5
GO:0044872,,5
GO:0044877,,567
GO:0044878,,6
GO:0045002,,4
GO:0045003,,11
GO:0045004,,4
GO:0045005,,31
GO:0045006,,6
GO:0045007,,4
GO:0045008,,6
GO:0045009,,4
GO:0045010,,13
GO:0045016,,1
GO:0045017,,151
GO:0045019,,6
GO:0045022,,20
GO:0045023,,2
GO:0045025,,1
GO:0045026,,11
GO:0045035,,6
GO:0045039,,6
GO:0045040,,4
GO:0045041,,1
GO:0045046,,6
GO:0045047,,76
GO:0045048,,6
GO:0045052,,1
GO:0045053,,2
GO:0045054,,1
GO:0045055,,346
GO:0045056,,8
GO:0045058,,17
GO:0045059,,6
GO:0045060,,6
GO:0045061,,9
GO:0045063,,1
GO:0045066,,3
GO:0045069,,51
GO:0045070,,31
GO:0045071,,15
GO:0045073,,2
GO:0045074,,1
GO:0045075,,5
GO:0045076,,2
GO:0045080,,2
GO:0045081,,1
GO:0045083,,1
GO:0045084,,3
GO:0045086,,2
GO:0045087,,169
GO:0045088,,148
GO:0045089,,98
GO:0045091,,2
GO:0045092,,1
GO:0045095,,1
GO:0045098,,1
GO:0045103,,16
GO:0045104,,16
GO:0045108,,1
GO:0045109,,5
GO:0045111,,40
GO:0045116,,11
GO:0045117,,17
GO:0045120,,21
GO:0045121,,134
GO:0045123,,6
GO:0045124,,21
GO:0045125,,1
GO:0045127,,1
GO:0045128,,2
GO:0045132,,72
GO:0045134,,3
GO:0045136,,5
GO:0045137,,184
GO:0045138,,31
GO:0045141,,5
GO:0045142,,3
GO:0045143,,26
GO:0045144,,11
GO:0045145,,2
GO:0045153,,1
GO:0045155,,2
GO:0045159,,7
GO:0045161,,6
GO:0045162,,3
GO:0045165,,279
GO:0045167,,18
GO:0045168,,24
GO:0045169,,28
GO:0045170,,2
GO:0045171,,44
GO:0045172,,17
GO:0045174,,1
GO:0045175,,9
GO:0045176,,28
GO:0045177,,231
GO:0045178,,54
GO:0045179,,44
GO:0045180,,10
GO:0045182,,28
GO:0045184,,788
GO:0045185,,83
GO:0045186,,7
GO:0045187,,23
GO:0045188,,4
GO:0045190,,12
GO:0045191,,13
GO:0045196,,20
GO:0045197,,36
GO:0045198,,13
GO:0045199,,11
GO:0045200,,9
GO:0045201,,4
GO:0045202,,454
GO:0045204,,1
GO:0045211,,56
GO:0045212,,1
GO:0045213,,6
GO:0045214,,31
GO:0045216,,90
GO:0045217,,4
GO:0045218,,1
GO:0045229,,2
GO:0045234,,1
GO:0045236,,1
GO:0045239,,12
GO:0045240,,7
GO:0045242,,2
GO:0045244,,2
GO:0045251,,4
GO:0045252,,5
GO:0045253,,4
GO:0045254,,9
GO:0045257,,5
GO:0045259,,13
GO:0045261,,8
GO:0045263,,8
GO:0045265,,1
GO:0045267,,1
GO:0045269,,4
GO:0045271,,26
GO:0045273,,5
GO:0045275,,8
GO:0045277,,6
GO:0045281,,5
GO:0045283,,5
GO:0045292,,19
GO:0045293,,9
GO:0045294,,5
GO:0045295,,5
GO:0045296,,24
GO:0045298,,1
GO:0045299,,2
GO:0045309,,40
GO:0045313,,5
GO:0045314,,6
GO:0045315,,2
GO:0045316,,1
GO:0045317,,2
GO:0045321,,401
GO:0045322,,2
GO:0045323,,1
GO:0045324,,20
GO:0045329,,7
GO:0045332,,14
GO:0045333,,114
GO:0045334,,18
GO:0045335,,71
GO:0045337,,3
GO:0045338,,3
GO:0045340,,2
GO:0045342,,1
GO:0045343,,1
GO:0045345,,1
GO:0045346,,6
GO:0045347,,3
GO:0045348,,3
GO:0045360,,1
GO:0045362,,1
GO:0045399,,1
GO:0045401,,1
GO:0045408,,6
GO:0045409,,1
GO:0045410,,4
GO:0045414,,1
GO:0045416,,1
GO:0045423,,1
GO:0045425,,1
GO:0045428,,27
GO:0045429,,20
GO:0045433,,11
GO:0045434,,1
GO:0045444,,55
GO:0045445,,19
GO:0045446,,34
GO:0045448,,23
GO:0045450,,8
GO:0045451,,26
GO:0045453,,14
GO:0045454,,19
GO:0045455,,8
GO:0045456,,8
GO:0045463,,5
GO:0045464,,4
GO:0045465,,10
GO:0045466,,22
GO:0045467,,8
GO:0045468,,2
GO:0045470,,1
GO:0045471,,136
GO:0045472,,11
GO:0045475,,33
GO:0045476,,9
GO:0045477,,12
GO:0045478,,11
GO:0045494,,40
GO:0045495,,56
GO:0045498,,11
GO:0045500,,5
GO:0045501,,1
GO:0045503,,20
GO:0045504,,12
GO:0045505,,23
GO:0045540,,26
GO:0045541,,2
GO:0045542,,6
GO:0045545,,7
GO:0045569,,1
GO:0045570,,19
GO:0045571,,6
GO:0045572,,7
GO:0045575,,2
GO:0045576,,6
GO:0045577,,8
GO:0045579,,7
GO:0045580,,46
GO:0045581,,12
GO:0045582,,23
GO:0045583,,1
GO:0045585,,1
GO:0045586,,3
GO:0045588,,3
GO:0045589,,7
GO:0045590,,1
GO:0045591,,1
GO:0045595,,885
GO:0045596,,344
GO:0045597,,487
GO:0045598,,48
GO:0045599,,20
GO:0045600,,22
GO:0045601,,8
GO:0045602,,3
GO:0045603,,3
GO:0045604,,22
GO:0045605,,3
GO:0045606,,10
GO:0045610,,17
GO:0045611,,6
GO:0045612,,5
GO:0045613,,7
GO:0045614,,6
GO:0045616,,13
GO:0045617,,1
GO:0045618,,9
GO:0045619,,54
GO:0045620,,13
GO:0045621,,28
GO:0045622,,5
GO:0045623,,3
GO:0045624,,3
GO:0045625,,1
GO:0045627,,1
GO:0045628,,1
GO:0045629,,1
GO:0045634,,3
GO:0045636,,2
GO:0045637,,115
GO:0045638,,35
GO:0045639,,43
GO:0045643,,1
GO:0045645,,1
GO:0045646,,29
GO:0045647,,6
GO:0045648,,18
GO:0045649,,7
GO:0045650,,2
GO:0045651,,5
GO:0045652,,32
GO:0045653,,4
GO:0045654,,5
GO:0045655,,6
GO:0045656,,4
GO:0045657,,1
GO:0045658,,2
GO:0045659,,2
GO:0045661,,13
GO:0045662,,4
GO:0045663,,8
GO:0045664,,415
GO:0045665,,127
GO:0045666,,251
GO:0045667,,47
GO:0045668,,17
GO:0045669,,22
GO:0045670,,35
GO:0045671,,5
GO:0045672,,17
GO:0045676,,13
GO:0045677,,1
GO:0045678,,5
GO:0045682,,30
GO:0045683,,5
GO:0045684,,12
GO:0045685,,27
GO:0045686,,10
GO:0045687,,11
GO:0045704,,8
GO:0045705,,8
GO:0045714,,9
GO:0045715,,3
GO:0045716,,2
GO:0045717,,6
GO:0045719,,6
GO:0045721,,5
GO:0045722,,14
GO:0045723,,8
GO:0045724,,23
GO:0045725,,7
GO:0045727,,97
GO:0045728,,1
GO:0045730,,11
GO:0045732,,179
GO:0045736,,15
GO:0045737,,20
GO:0045738,,16
GO:0045739,,35
GO:0045740,,25
GO:0045741,,3
GO:0045742,,14
GO:0045743,,11
GO:0045744,,18
GO:0045745,,15
GO:0045746,,51
GO:0045747,,45
GO:0045751,,6
GO:0045752,,2
GO:0045760,,4
GO:0045761,,6
GO:0045762,,1
GO:0045763,,2
GO:0045764,,1
GO:0045765,,100
GO:0045766,,70
GO:0045769,,1
GO:0045771,,1
GO:0045773,,43
GO:0045776,,18
GO:0045777,,7
GO:0045778,,32
GO:0045779,,3
GO:0045780,,12
GO:0045785,,119
GO:0045786,,351
GO:0045787,,264
GO:0045792,,24
GO:0045793,,52
GO:0045794,,3
GO:0045795,,4
GO:0045797,,1
GO:0045798,,1
GO:0045799,,8
GO:0045805,,2
GO:0045806,,33
GO:0045807,,112
GO:0045813,,1
GO:0045814,,79
GO:0045815,,49
GO:0045819,,3
GO:0045820,,10
GO:0045821,,11
GO:0045822,,8
GO:0045823,,14
GO:0045824,,23
GO:0045829,,2
GO:0045830,,9
GO:0045833,,54
GO:0045834,,83
GO:0045835,,14
GO:0045836,,13
GO:0045837,,7
GO:0045838,,16
GO:0045839,,37
GO:0045840,,40
GO:0045841,,21
GO:0045842,,13
GO:0045843,,26
GO:0045844,,43
GO:0045849,,3
GO:0045850,,6
GO:0045851,,24
GO:0045852,,3
GO:0045856,,1
GO:0045857,,1
GO:0045859,,376
GO:0045860,,234
GO:0045861,,123
GO:0045862,,240
GO:0045869,,1
GO:0045870,,1
GO:0045871,,1
GO:0045872,,1
GO:0045873,,1
GO:0045875,,9
GO:0045876,,11
GO:0045879,,34
GO:0045880,,34
GO:0045886,,42
GO:0045887,,48
GO:0045892,,506
GO:0045893,,680
GO:0045898,,11
GO:0045899,,10
GO:0045900,,1
GO:0045901,,3
GO:0045903,,1
GO:0045906,,6
GO:0045907,,23
GO:0045910,,26
GO:0045911,,16
GO:0045912,,30
GO:0045913,,40
GO:0045914,,2
GO:0045915,,5
GO:0045916,,3
GO:0045919,,4
GO:0045920,,16
GO:0045921,,41
GO:0045922,,10
GO:0045923,,17
GO:0045924,,4
GO:0045926,,190
GO:0045927,,269
GO:0045930,,195
GO:0045931,,123
GO:0045932,,15
GO:0045933,,24
GO:0045934,,656
GO:0045935,,889
GO:0045936,,316
GO:0045937,,452
GO:0045938,,12
GO:0045939,,16
GO:0045940,,14
GO:0045943,,19
GO:0045944,,509
GO:0045945,,5
GO:0045947,,14
GO:0045948,,14
GO:0045950,,4
GO:0045953,,3
GO:0045954,,4
GO:0045955,,8
GO:0045956,,12
GO:0045963,,2
GO:0045964,,5
GO:0045966,,3
GO:0045967,,1
GO:0045974,,7
GO:0045976,,1
GO:0045977,,4
GO:0045980,,19
GO:0045981,,25
GO:0045986,,8
GO:0045987,,17
GO:0045988,,7
GO:0045989,,5
GO:0045990,,2
GO:0045991,,2
GO:0045992,,15
GO:0045993,,1
GO:0045994,,1
GO:0045995,,144
GO:0045998,,3
GO:0046006,,5
GO:0046007,,3
GO:0046008,,1
GO:0046011,,11
GO:0046012,,2
GO:0046015,,4
GO:0046016,,1
GO:0046019,,1
GO:0046030,,8
GO:0046031,,27
GO:0046033,,12
GO:0046034,,131
GO:0046036,,3
GO:0046037,,11
GO:0046038,,3
GO:0046039,,21
GO:0046040,,15
GO:0046041,,2
GO:0046048,,3
GO:0046049,,5
GO:0046051,,4
GO:0046056,,1
GO:0046058,,13
GO:0046060,,7
GO:0046061,,3
GO:0046062,,1
GO:0046065,,1
GO:0046066,,1
GO:0046068,,16
GO:0046069,,4
GO:0046070,,2
GO:0046072,,1
GO:0046073,,3
GO:0046075,,1
GO:0046077,,2
GO:0046078,,3
GO:0046080,,1
GO:0046081,,1
GO:0046083,,2
GO:0046084,,1
GO:0046085,,7
GO:0046086,,1
GO:0046087,,1
GO:0046090,,1
GO:0046098,,4
GO:0046099,,1
GO:0046100,,5
GO:0046101,,4
GO:0046102,,2
GO:0046103,,2
GO:0046104,,3
GO:0046108,,1
GO:0046110,,3
GO:0046111,,1
GO:0046112,,21
GO:0046113,,9
GO:0046116,,6
GO:0046121,,3
GO:0046122,,1
GO:0046124,,1
GO:0046125,,3
GO:0046127,,1
GO:0046128,,49
GO:0046129,,8
GO:0046130,,8
GO:0046131,,14
GO:0046132,,9
GO:0046133,,3
GO:0046134,,14
GO:0046135,,8
GO:0046136,,1
GO:0046137,,7
GO:0046146,,5
GO:0046148,,65
GO:0046149,,4
GO:0046152,,18
GO:0046154,,6
GO:0046158,,18
GO:0046160,,2
GO:0046164,,32
GO:0046165,,64
GO:0046166,,3
GO:0046167,,2
GO:0046173,,35
GO:0046174,,15
GO:0046184,,7
GO:0046185,,9
GO:0046189,,9
GO:0046203,,2
GO:0046208,,1
GO:0046209,,8
GO:0046218,,10
GO:0046222,,2
GO:0046223,,2
GO:0046226,,2
GO:0046271,,2
GO:0046292,,2
GO:0046293,,1
GO:0046294,,1
GO:0046295,,1
GO:0046296,,1
GO:0046305,,1
GO:0046317,,1
GO:0046318,,1
GO:0046320,,16
GO:0046321,,9
GO:0046322,,3
GO:0046323,,10
GO:0046324,,39
GO:0046325,,12
GO:0046326,,24
GO:0046327,,2
GO:0046328,,115
GO:0046329,,36
GO:0046330,,72
GO:0046331,,22
GO:0046332,,40
GO:0046333,,1
GO:0046337,,16
GO:0046338,,2
GO:0046339,,9
GO:0046340,,2
GO:0046341,,3
GO:0046348,,7
GO:0046349,,10
GO:0046351,,2
GO:0046356,,2
GO:0046359,,1
GO:0046360,,1
GO:0046361,,1
GO:0046364,,36
GO:0046365,,43
GO:0046368,,4
GO:0046370,,1
GO:0046385,,7
GO:0046386,,11
GO:0046390,,140
GO:0046391,,3
GO:0046394,,207
GO:0046395,,165
GO:0046398,,5
GO:0046403,,1
GO:0046404,,1
GO:0046415,,7
GO:0046416,,5
GO:0046425,,52
GO:0046426,,22
GO:0046427,,26
GO:0046434,,90
GO:0046437,,1
GO:0046439,,7
GO:0046440,,2
GO:0046443,,1
GO:0046444,,1
GO:0046449,,1
GO:0046452,,1
GO:0046456,,26
GO:0046457,,17
GO:0046459,,9
GO:0046460,,14
GO:0046461,,21
GO:0046462,,3
GO:0046463,,14
GO:0046464,,21
GO:0046465,,7
GO:0046466,,18
GO:0046467,,63
GO:0046469,,4
GO:0046470,,37
GO:0046471,,14
GO:0046473,,27
GO:0046474,,143
GO:0046475,,11
GO:0046476,,4
GO:0046477,,8
GO:0046479,,8
GO:0046483,,2101
GO:0046485,,7
GO:0046486,,230
GO:0046487,,8
GO:0046488,,103
GO:0046490,,3
GO:0046491,,1
GO:0046493,,1
GO:0046496,,87
GO:0046498,,8
GO:0046499,,1
GO:0046500,,15
GO:0046501,,4
GO:0046502,,3
GO:0046503,,30
GO:0046504,,6
GO:0046511,,3
GO:0046512,,7
GO:0046513,,22
GO:0046514,,8
GO:0046519,,10
GO:0046520,,7
GO:0046521,,1
GO:0046523,,1
GO:0046525,,1
GO:0046527,,11
GO:0046528,,14
GO:0046529,,14
GO:0046530,,134
GO:0046532,,26
GO:0046533,,6
GO:0046534,,11
GO:0046536,,12
GO:0046540,,25
GO:0046541,,1
GO:0046543,,4
GO:0046544,,1
GO:0046545,,58
GO:0046546,,61
GO:0046547,,3
GO:0046548,,3
GO:0046549,,5
GO:0046552,,22
GO:0046554,,1
GO:0046570,,1
GO:0046578,,138
GO:0046579,,35
GO:0046580,,45
GO:0046581,,3
GO:0046583,,1
GO:0046586,,1
GO:0046587,,1
GO:0046592,,1
GO:0046594,,1
GO:0046595,,1
GO:0046596,,4
GO:0046597,,2
GO:0046598,,2
GO:0046599,,11
GO:0046600,,4
GO:0046601,,2
GO:0046602,,12
GO:0046603,,1
GO:0046604,,6
GO:0046605,,59
GO:0046606,,14
GO:0046607,,12
GO:0046618,,7
GO:0046619,,2
GO:0046620,,95
GO:0046621,,33
GO:0046622,,44
GO:0046623,,5
GO:0046624,,9
GO:0046625,,9
GO:0046626,,58
GO:0046627,,36
GO:0046628,,15
GO:0046629,,1
GO:0046631,,23
GO:0046632,,20
GO:0046633,,1
GO:0046634,,25
GO:0046635,,19
GO:0046636,,8
GO:0046637,,17
GO:0046638,,15
GO:0046639,,6
GO:0046640,,7
GO:0046641,,3
GO:0046642,,2
GO:0046643,,3
GO:0046645,,3
GO:0046649,,149
GO:0046651,,26
GO:0046653,,14
GO:0046654,,6
GO:0046655,,10
GO:0046658,,13
GO:0046660,,68
GO:0046661,,116
GO:0046662,,40
GO:0046663,,3
GO:0046664,,6
GO:0046665,,2
GO:0046666,,9
GO:0046667,,7
GO:0046668,,15
GO:0046669,,12
GO:0046670,,6
GO:0046671,,7
GO:0046672,,6
GO:0046673,,5
GO:0046676,,21
GO:0046677,,250
GO:0046680,,8
GO:0046683,,78
GO:0046685,,35
GO:0046686,,51
GO:0046688,,40
GO:0046689,,7
GO:0046690,,1
GO:0046691,,3
GO:0046692,,7
GO:0046693,,1
GO:0046697,,10
GO:0046700,,314
GO:0046702,,1
GO:0046704,,1
GO:0046705,,1
GO:0046710,,8
GO:0046713,,1
GO:0046715,,1
GO:0046716,,39
GO:0046717,,27
GO:0046718,,14
GO:0046719,,6
GO:0046722,,2
GO:0046724,,1
GO:0046725,,1
GO:0046726,,4
GO:0046745,,1
GO:0046755,,16
GO:0046777,,123
GO:0046778,,2
GO:0046782,,22
GO:0046784,,7
GO:0046785,,21
GO:0046786,,1
GO:0046790,,4
GO:0046794,,5
GO:0046822,,109
GO:0046823,,30
GO:0046824,,57
GO:0046825,,40
GO:0046826,,7
GO:0046827,,20
GO:0046831,,15
GO:0046832,,1
GO:0046833,,9
GO:0046834,,41
GO:0046835,,18
GO:0046836,,7
GO:0046838,,10
GO:0046839,,16
GO:0046843,,30
GO:0046844,,3
GO:0046845,,2
GO:0046847,,14
GO:0046849,,19
GO:0046850,,28
GO:0046851,,4
GO:0046852,,12
GO:0046854,,33
GO:0046855,,9
GO:0046856,,14
GO:0046864,,3
GO:0046865,,3
GO:0046870,,1
GO:0046872,,570
GO:0046873,,152
GO:0046874,,6
GO:0046875,,21
GO:0046877,,2
GO:0046878,,1
GO:0046879,,23
GO:0046880,,2
GO:0046881,,2
GO:0046883,,142
GO:0046885,,24
GO:0046886,,11
GO:0046887,,84
GO:0046888,,36
GO:0046889,,45
GO:0046890,,118
GO:0046898,,6
GO:0046899,,1
GO:0046900,,2
GO:0046901,,1
GO:0046902,,34
GO:0046903,,560
GO:0046906,,46
GO:0046907,,1073
GO:0046912,,4
GO:0046914,,358
GO:0046915,,31
GO:0046916,,66
GO:0046920,,9
GO:0046921,,1
GO:0046922,,2
GO:0046923,,1
GO:0046928,,56
GO:0046929,,9
GO:0046930,,5
GO:0046931,,10
GO:0046933,,4
GO:0046934,,15
GO:0046935,,1
GO:0046939,,35
GO:0046940,,16
GO:0046942,,105
GO:0046943,,47
GO:0046946,,3
GO:0046947,,2
GO:0046948,,1
GO:0046949,,27
GO:0046950,,9
GO:0046951,,7
GO:0046952,,3
GO:0046957,,4
GO:0046958,,16
GO:0046959,,15
GO:0046960,,1
GO:0046961,,10
GO:0046963,,2
GO:0046964,,2
GO:0046965,,5
GO:0046966,,22
GO:0046969,,3
GO:0046972,,1
GO:0046974,,4
GO:0046975,,5
GO:0046976,,4
GO:0046982,,239
GO:0046983,,664
GO:0046984,,4
GO:0046985,,2
GO:0046986,,1
GO:0046997,,2
GO:0046999,,1
GO:0047017,,1
GO:0047025,,1
GO:0047035,,4
GO:0047045,,1
GO:0047057,,1
GO:0047058,,1
GO:0047066,,1
GO:0047105,,1
GO:0047130,,1
GO:0047131,,1
GO:0047134,,10
GO:0047138,,1
GO:0047144,,6
GO:0047150,,2
GO:0047159,,1
GO:0047179,,2
GO:0047184,,5
GO:0047186,,2
GO:0047191,,1
GO:0047192,,2
GO:0047220,,1
GO:0047223,,1
GO:0047237,,1
GO:0047238,,4
GO:0047305,,1
GO:0047312,,1
GO:0047315,,1
GO:0047316,,1
GO:0047323,,1
GO:0047325,,1
GO:0047326,,1
GO:0047341,,1
GO:0047349,,1
GO:0047372,,11
GO:0047391,,1
GO:0047395,,2
GO:0047429,,5
GO:0047453,,1
GO:0047464,,1
GO:0047484,,2
GO:0047485,,75
GO:0047493,,2
GO:0047496,,30
GO:0047497,,19
GO:0047498,,1
GO:0047499,,7
GO:0047545,,4
GO:0047555,,7
GO:0047560,,1
GO:0047578,,1
GO:0047617,,13
GO:0047620,,1
GO:0047623,,1
GO:0047627,,1
GO:0047631,,2
GO:0047635,,3
GO:0047658,,1
GO:0047661,,1
GO:0047676,,1
GO:0047685,,2
GO:0047693,,1
GO:0047696,,1
GO:0047708,,1
GO:0047710,,3
GO:0047756,,2
GO:0047760,,2
GO:0047777,,1
GO:0047800,,1
GO:0047801,,2
GO:0047804,,1
GO:0047820,,1
GO:0047837,,1
GO:0047840,,1
GO:0047865,,1
GO:0047874,,2
GO:0047894,,2
GO:0047918,,1
GO:0047933,,1
GO:0047939,,1
GO:0047945,,1
GO:0047969,,1
GO:0047982,,1
GO:0047988,,1
GO:0047994,,1
GO:0048002,,60
GO:0048003,,3
GO:0048007,,3
GO:0048008,,19
GO:0048009,,9
GO:0048010,,35
GO:0048011,,11
GO:0048012,,3
GO:0048013,,41
GO:0048015,,30
GO:0048016,,6
GO:0048017,,32
GO:0048018,,21
GO:0048019,,1
GO:0048020,,2
GO:0048024,,84
GO:0048025,,13
GO:0048026,,15
GO:0048027,,18
GO:0048029,,34
GO:0048036,,6
GO:0048037,,229
GO:0048038,,10
GO:0048039,,6
GO:0048040,,1
GO:0048041,,15
GO:0048042,,4
GO:0048047,,5
GO:0048048,,22
GO:0048050,,2
GO:0048052,,2
GO:0048056,,6
GO:0048060,,3
GO:0048065,,11
GO:0048066,,87
GO:0048067,,10
GO:0048069,,34
GO:0048070,,21
GO:0048072,,13
GO:0048073,,8
GO:0048074,,2
GO:0048075,,3
GO:0048076,,4
GO:0048078,,2
GO:0048079,,5
GO:0048081,,2
GO:0048082,,3
GO:0048085,,7
GO:0048086,,3
GO:0048087,,10
GO:0048096,,13
GO:0048098,,1
GO:0048099,,3
GO:0048100,,9
GO:0048101,,1
GO:0048102,,23
GO:0048103,,52
GO:0048104,,3
GO:0048105,,1
GO:0048132,,18
GO:0048133,,3
GO:0048134,,34
GO:0048135,,22
GO:0048136,,6
GO:0048137,,18
GO:0048138,,16
GO:0048139,,9
GO:0048140,,7
GO:0048142,,8
GO:0048143,,2
GO:0048145,,44
GO:0048146,,26
GO:0048147,,16
GO:0048148,,13
GO:0048149,,30
GO:0048150,,3
GO:0048156,,12
GO:0048162,,1
GO:0048165,,4
GO:0048167,,97
GO:0048168,,40
GO:0048169,,16
GO:0048170,,2
GO:0048172,,15
GO:0048174,,1
GO:0048179,,3
GO:0048185,,4
GO:0048188,,11
GO:0048190,,28
GO:0048193,,251
GO:0048194,,56
GO:0048199,,52
GO:0048200,,3
GO:0048203,,1
GO:0048205,,3
GO:0048207,,47
GO:0048208,,47
