genes,merge,zscore,collection_date,parents,group,hpf,stage,leachate,leachate_mgL,spawn_night,cluster
Montipora_capitata_HIv3___RNAseq.g19868.t1,highcleavage,-1.3051180717677626,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g19903.t1,highcleavage,-1.411497767150411,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g33656.t1,highcleavage,-1.1758421864850228,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g35729.t1a,highcleavage,-1.0793125943859945,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g23104.t1,highcleavage,-0.952999981424875,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g37159.t1,highcleavage,-1.1148780123137143,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.27502_t,highcleavage,-1.1044511926098604,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g28322.t1,highcleavage,1.328485598454406,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g29575.t1,highcleavage,-1.153802223407057,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g30158.t1,highcleavage,-0.9506320227199447,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g31500.t1,highcleavage,-0.881623199342982,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g49798.t1,highcleavage,-1.099278355753941,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39019.t1,highcleavage,-1.058702256318573,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39730.t1,highcleavage,-1.5111038074302072,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15857.t1,highcleavage,-1.2522073141245214,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g17086.t1,highcleavage,-0.8316395757437202,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35661.t1,highcleavage,-1.1690580807876143,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g36979.t1,highcleavage,1.292139252857012,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g7741.t1,highcleavage,-1.1698477155788805,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15509.t1,highcleavage,1.2970229636246227,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g9870.t1,highcleavage,-1.1893223562648343,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g12860.t1,highcleavage,-0.9648276682444124,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5394.t1,highcleavage,-1.2803417243995352,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g9530.t2,highcleavage,-1.564475254424807,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___TS.g38156.t1c,highcleavage,-1.7166187192767426,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40947.t1,highcleavage,-0.07729644365484206,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___TS.g50653.t2,highcleavage,-0.9370272268949713,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g22153.t1,highcleavage,-1.019856517525336,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g45000.t1,highcleavage,-0.7568133930296245,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g46137.t1a,highcleavage,-1.1732224309755404,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g20689.t1,highcleavage,-1.461271342348472,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g22859.t1,highcleavage,-1.0317451726184386,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g23082.t1,highcleavage,-0.3712719286196627,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g24480.t2,highcleavage,-0.11818656116296046,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g34657.t1,highcleavage,-1.0231058649697715,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g46103.t2,highcleavage,-1.6214985163668798,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g48280.t1,highcleavage,-1.1017010761842971,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g16310.t1,highcleavage,-1.3715491459884435,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___TS.g13257.t2,highcleavage,-0.675302700469744,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g18108.t1,highcleavage,-1.023758786642254,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g35361.t1,highcleavage,-0.4859949653706699,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6455.t1,highcleavage,-1.231543616701192,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6929.t1,highcleavage,-1.0286811088882348,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g7364.t1,highcleavage,-0.9240212271660341,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g467.t1,highcleavage,-0.8695317241506161,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g527.t1b,highcleavage,-1.0517472170436786,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g648.t1,highcleavage,-0.8240828008333929,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g40145.t1,highcleavage,-1.0296672258906188,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g3338.t1,highcleavage,-0.8567168625307493,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g24646.t1,highcleavage,-0.7221190554850901,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g7987.t1,highcleavage,-1.072269558075678,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g8488.t1b,highcleavage,-0.8397273536635235,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g26524.t1,highcleavage,-1.2804096973477403,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g26744.t1,highcleavage,-1.525225553135775,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g26803.t1,highcleavage,-0.8312623572006768,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41271.t2,highcleavage,-1.0007806510793016,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g41261.t1,highcleavage,-1.0308502521359044,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41393.t1,highcleavage,-1.2793500921928165,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41524.t1,highcleavage,-1.2870407695730397,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g13110.t1,highcleavage,-1.0402705575704843,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g13590.t1,highcleavage,-1.4148224280450126,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g27612.t1,highcleavage,-1.1262969828892604,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g27935.t1,highcleavage,-1.527521456989466,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g30106.t1a,highcleavage,-1.0857199658835313,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g14781.t1,highcleavage,-1.4854330220461476,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g33355.t1,highcleavage,-1.1907687205024593,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g33365.t1,highcleavage,-0.9799791728388871,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g48712.t1,highcleavage,-0.907812527098247,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g37643.t1,highcleavage,-1.3000766440121245,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15684.t2,highcleavage,-1.2445866927721096,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g15737.t1,highcleavage,-0.8732492563687149,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15754.t1,highcleavage,-1.3851926093930391,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35079.t1,highcleavage,-1.0355238096698796,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g5420.t1,highcleavage,-1.040348926787583,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g8271.t1,highcleavage,-0.31342528565655214,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40180.t1,highcleavage,-1.5041019754364386,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g44142.t1,highcleavage,-2.0720884439059226,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g27818.t1,highcleavage,-2.3042838562894037,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g18416.t1,highcleavage,-0.4499067323667089,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35029.t1,highcleavage,-1.7235339870365687,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35090.t1,highcleavage,-2.693557844156153,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g29264.t2,highcleavage,1.2953476215025286,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g1190.t1,highcleavage,1.3528853411388508,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g27062.t1,highcleavage,1.3181991624146283,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g27120.t1,highcleavage,1.2729220566029602,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g43906.t1,highcleavage,1.495894559353583,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g15018.t1,highcleavage,1.3215524471393076,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g44669.t1,highcleavage,1.2739916348229585,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g44974.t1,highcleavage,1.30288621577399,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g45032.t2,highcleavage,1.4145812511534448,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g21605.t1,highcleavage,1.2335816252808585,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g22595.t1,highcleavage,1.4809197030276242,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___TS.g37202.t2a,highcleavage,1.4642887342812938,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g29121.t1,highcleavage,1.4256215576620432,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g33482.t1,highcleavage,1.3904324198206799,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g33790.t1,highcleavage,1.3230792319456646,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g34110.t1,highcleavage,1.2999234537823665,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g34187.t2,highcleavage,1.336394525977186,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g46220.t1,highcleavage,1.3101055309331395,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g47022.t1,highcleavage,1.330379898527337,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g48479.t1,highcleavage,1.3950936572273356,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g38474.t1,highcleavage,1.289122056078714,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g38999.t1,highcleavage,1.3419768645268417,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___TS.g5110.t1,highcleavage,1.3246920516920657,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g36323.t1,highcleavage,1.2612630349982799,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___TS.g28558.t3a,highprawnchip,0.1133348586162049,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g9507.t1,highprawnchip,0.8785502652118024,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___TS.g9699.t2,highprawnchip,-0.5121485328761801,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40764.t1,highprawnchip,-0.9040825139419938,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g48661.t1,highprawnchip,0.8531923427473986,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___TS.g45793.t1b,highprawnchip,0.8210401297154711,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g20824.t1a,highprawnchip,0.913377625941065,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g28195.t1,highprawnchip,-0.12515366763760402,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g15697.t1,highprawnchip,0.24056779839445874,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g47569.t1,highprawnchip,-0.024406585916033778,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39262.t1,highprawnchip,0.3636726569903124,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g18178.t1,highprawnchip,0.8454415420593435,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g35580.t1,highprawnchip,-0.39988827972884466,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5198.t1,highprawnchip,0.09651762711769771,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6962.t1,highprawnchip,-0.42475942247184995,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g8767.t1,highprawnchip,-0.7591163559429668,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11410.t1,highprawnchip,-0.44602644665952607,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11828.t1,highprawnchip,-0.6291004125214986,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g516.t1,highprawnchip,0.7404233001745345,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g24243.t1,highprawnchip,0.4573440158645095,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g44004.t1,highprawnchip,-0.03792701493339477,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g15143.t1,highprawnchip,0.496997320794398,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19248.t1,highprawnchip,-0.011204783816502134,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19868.t1,highprawnchip,-0.6392970238242506,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g19903.t1,highprawnchip,-0.5215373493355978,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g33656.t1,highprawnchip,-0.3870788098105448,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g35729.t1a,highprawnchip,-0.8123075478830062,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g23104.t1,highprawnchip,-0.5649230885579809,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g37159.t1,highprawnchip,0.7127504397540457,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.27502_t,highprawnchip,-0.5387354794510317,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g28322.t1,highprawnchip,-0.04824525965818863,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g29575.t1,highprawnchip,-0.37423167113775074,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g30158.t1,highprawnchip,-0.5101257668269853,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g31500.t1,highprawnchip,1.0000349347978021,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g49798.t1,highprawnchip,-0.5001393869577451,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39019.t1,highprawnchip,-0.6362908358183593,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39730.t1,highprawnchip,0.36360668076614633,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15857.t1,highprawnchip,-0.5129572376549505,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g17086.t1,highprawnchip,-0.7182425801010954,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35661.t1,highprawnchip,-0.39540221444390017,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g36979.t1,highprawnchip,0.12104305009931396,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g7741.t1,highprawnchip,-0.602324432545108,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15509.t1,highprawnchip,0.13425394595831583,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g9870.t1,highprawnchip,0.49643046215766706,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g12860.t1,highprawnchip,0.5940632255872703,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5394.t1,highprawnchip,0.42453644521010947,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g9530.t2,highprawnchip,1.3050109739553226,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___TS.g38156.t1c,highprawnchip,0.21407149299780925,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40947.t1,highprawnchip,0.47305561871731194,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___TS.g50653.t2,highprawnchip,0.6213047021936884,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g22153.t1,highprawnchip,0.8563260881120381,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g45000.t1,highprawnchip,0.6027830445085648,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g46137.t1a,highprawnchip,0.7114174640736639,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g20689.t1,highprawnchip,0.9948918770752135,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g22859.t1,highprawnchip,0.6065121479170424,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g23082.t1,highprawnchip,0.29223291431142534,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g24480.t2,highprawnchip,-0.2136390710585225,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g34657.t1,highprawnchip,0.23857708047803444,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
