genes,merge,zscore,collection_date,parents,group,hpf,stage,leachate,leachate_mgL,spawn_night,cluster
Montipora_capitata_HIv3___TS.g13257.t2,cleavagelow,-2.3396015247080215,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g18108.t1,cleavagelow,-0.10360013326823246,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g35361.t1,cleavagelow,-2.5244187758572507,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6455.t1,cleavagelow,-1.2999259625120425,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6929.t1,cleavagelow,-1.490695568604557,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g7364.t1,cleavagelow,-1.7038666030598717,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g467.t1,cleavagelow,-1.186155610262003,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g527.t1b,cleavagelow,-1.2901560396098846,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g648.t1,cleavagelow,-1.1328306254021128,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g40145.t1,cleavagelow,-0.7691338187182855,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g3338.t1,cleavagelow,-1.313085096464699,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g24646.t1,cleavagelow,-0.8683001527067298,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g7987.t1,cleavagelow,-1.0644652988393564,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g8488.t1b,cleavagelow,-0.2171295855514726,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g26524.t1,cleavagelow,-0.9844812640305493,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g26744.t1,cleavagelow,-1.5084183033624567,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g26803.t1,cleavagelow,-0.7140754763014261,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41271.t2,cleavagelow,-1.2689802442564106,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g41261.t1,cleavagelow,-0.7351933208981811,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41393.t1,cleavagelow,-1.2909415305091736,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41524.t1,cleavagelow,-0.9539462668030367,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g13110.t1,cleavagelow,-1.171189131153008,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g13590.t1,cleavagelow,-0.769740942666811,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g27612.t1,cleavagelow,-1.252767753584145,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g27935.t1,cleavagelow,-1.459960477176046,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g30106.t1a,cleavagelow,-1.1521439304660932,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g14781.t1,cleavagelow,-1.3894766225844752,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g33355.t1,cleavagelow,-0.8524092515403265,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g33365.t1,cleavagelow,-1.4060506507163395,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g48712.t1,cleavagelow,-0.9100244992379458,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g37643.t1,cleavagelow,-1.354149217471884,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15684.t2,cleavagelow,-1.3579948641864266,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g15737.t1,cleavagelow,-1.042837332668657,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15754.t1,cleavagelow,-1.3066046875805843,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35079.t1,cleavagelow,-1.0688680683975769,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g5420.t1,cleavagelow,-1.4337690065720017,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g8271.t1,cleavagelow,-1.7111641250627598,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40180.t1,cleavagelow,-1.405535298778201,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g44142.t1,cleavagelow,-1.4193998590749277,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g27818.t1,cleavagelow,-0.7234623745225133,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g18416.t1,cleavagelow,-1.113896444847934,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35029.t1,cleavagelow,-1.1494348517296613,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35090.t1,cleavagelow,-0.42560119489175524,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g29264.t2,cleavagelow,1.0761501237984923,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g1190.t1,cleavagelow,1.0049917758006102,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g27062.t1,cleavagelow,1.1935304093608994,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g27120.t1,cleavagelow,1.0919000983786913,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g43906.t1,cleavagelow,1.198819765397275,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g15018.t1,cleavagelow,1.1534800704499828,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g44669.t1,cleavagelow,1.1164263648552035,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g44974.t1,cleavagelow,1.1731569873815375,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g45032.t2,cleavagelow,0.9562523924459471,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g21605.t1,cleavagelow,0.9771059941411694,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g22595.t1,cleavagelow,1.3095733363174298,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___TS.g37202.t2a,cleavagelow,1.061546428048762,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g29121.t1,cleavagelow,1.2628354998067755,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g33482.t1,cleavagelow,1.1766326609372055,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g33790.t1,cleavagelow,1.1169712630120214,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g34110.t1,cleavagelow,1.121114424468686,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g34187.t2,cleavagelow,1.0248800133338585,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g46220.t1,cleavagelow,1.1312403684850627,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g47022.t1,cleavagelow,1.1525286495033724,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g48479.t1,cleavagelow,1.1095540329798967,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g38474.t1,cleavagelow,0.9423228577111642,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g38999.t1,cleavagelow,1.314750131066574,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___TS.g5110.t1,cleavagelow,1.0118528733643153,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g36323.t1,cleavagelow,1.0719193491781271,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___TS.g28558.t3a,prawnchiplow,0.3027469470921088,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g9507.t1,prawnchiplow,0.7803990877381607,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,2
Montipora_capitata_HIv3___TS.g9699.t2,prawnchiplow,-0.3292037291360597,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40764.t1,prawnchiplow,-0.39914642379108517,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g48661.t1,prawnchiplow,0.9161964600408012,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,2
Montipora_capitata_HIv3___TS.g45793.t1b,prawnchiplow,0.9754075168165819,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g20824.t1a,prawnchiplow,0.8918628803883186,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g28195.t1,prawnchiplow,0.35759912044580927,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g15697.t1,prawnchiplow,0.41744148390375513,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g47569.t1,prawnchiplow,0.3961808721385477,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39262.t1,prawnchiplow,-0.0714721931394898,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g18178.t1,prawnchiplow,0.7839131396428518,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g35580.t1,prawnchiplow,-0.3203300276593311,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5198.t1,prawnchiplow,0.33598273223116104,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6962.t1,prawnchiplow,-0.497437348506522,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g8767.t1,prawnchiplow,-0.5000442055524403,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11410.t1,prawnchiplow,-0.3626991787032836,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11828.t1,prawnchiplow,-0.29349144765230234,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g516.t1,prawnchiplow,0.7832729423004346,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g24243.t1,prawnchiplow,0.7344922966994615,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g44004.t1,prawnchiplow,-0.19760515780703344,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g15143.t1,prawnchiplow,-0.08228261459547855,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19248.t1,prawnchiplow,-0.19807926266449066,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19868.t1,prawnchiplow,-0.331185010115841,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g19903.t1,prawnchiplow,-0.0023742683097014994,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g33656.t1,prawnchiplow,-0.2559701159832982,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g35729.t1a,prawnchiplow,-0.26257115379263934,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g23104.t1,prawnchiplow,-0.36463886485391944,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g37159.t1,prawnchiplow,0.762126132965138,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.27502_t,prawnchiplow,-0.29120615941563494,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g28322.t1,prawnchiplow,-0.30141078433616897,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g29575.t1,prawnchiplow,-0.030276151293996547,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g30158.t1,prawnchiplow,-0.40257676448734414,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g31500.t1,prawnchiplow,0.7292306510956905,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g49798.t1,prawnchiplow,-0.2659754846682175,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39019.t1,prawnchiplow,-0.32173488663330096,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39730.t1,prawnchiplow,0.5278434303313161,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15857.t1,prawnchiplow,-0.16331854607803606,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g17086.t1,prawnchiplow,-0.5234171052956962,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35661.t1,prawnchiplow,-0.18431017543374958,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g36979.t1,prawnchiplow,-0.13388863789032263,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g7741.t1,prawnchiplow,-0.29403972425331393,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15509.t1,prawnchiplow,-0.14404030658981173,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g9870.t1,prawnchiplow,0.5923248017860304,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g12860.t1,prawnchiplow,0.405059322286303,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5394.t1,prawnchiplow,0.4215618967273296,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g9530.t2,prawnchiplow,1.192098147651108,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,2
Montipora_capitata_HIv3___TS.g38156.t1c,prawnchiplow,0.5252065376596289,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40947.t1,prawnchiplow,0.4102648503162527,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,2
Montipora_capitata_HIv3___TS.g50653.t2,prawnchiplow,0.29278400229403617,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g22153.t1,prawnchiplow,0.855176477864003,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g45000.t1,prawnchiplow,0.6688170898475564,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g46137.t1a,prawnchiplow,0.721065999696803,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g20689.t1,prawnchiplow,1.028391844245376,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g22859.t1,prawnchiplow,1.4415021085227278,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g23082.t1,prawnchiplow,-0.3048845888279179,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g24480.t2,prawnchiplow,-0.04856491766169853,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g34657.t1,prawnchiplow,0.48408423495667907,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g46103.t2,prawnchiplow,0.323950285363602,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g48280.t1,prawnchiplow,-0.1515717835536578,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g16310.t1,prawnchiplow,0.8321686629153379,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,2
Montipora_capitata_HIv3___TS.g13257.t2,prawnchiplow,0.7117413153146066,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g18108.t1,prawnchiplow,0.6599156758862502,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g35361.t1,prawnchiplow,0.10918421148608211,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6455.t1,prawnchiplow,0.32224294237552803,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6929.t1,prawnchiplow,1.0006673499552718,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g7364.t1,prawnchiplow,0.015353571211379454,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g467.t1,prawnchiplow,-0.47291965317803775,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g527.t1b,prawnchiplow,-0.07582831947916681,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g648.t1,prawnchiplow,-0.3035726136712429,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g40145.t1,prawnchiplow,0.02583786581887068,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g3338.t1,prawnchiplow,-0.281551439110725,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g24646.t1,prawnchiplow,-0.6685221030256923,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g7987.t1,prawnchiplow,-0.05120717747173695,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g8488.t1b,prawnchiplow,1.2386268214920249,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g26524.t1,prawnchiplow,0.038520811425935435,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g26744.t1,prawnchiplow,0.5316395356428454,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g26803.t1,prawnchiplow,-0.6984015845657496,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41271.t2,prawnchiplow,0.8120804537324229,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g41261.t1,prawnchiplow,-0.5077299791031431,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41393.t1,prawnchiplow,0.4046837844991291,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41524.t1,prawnchiplow,0.0950024926259659,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g13110.t1,prawnchiplow,-0.13463231690391012,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g13590.t1,prawnchiplow,-0.32529037385544124,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g27612.t1,prawnchiplow,-0.10779231209273236,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g27935.t1,prawnchiplow,0.8044725125050652,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g30106.t1a,prawnchiplow,-0.1953432821491949,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g14781.t1,prawnchiplow,0.5247894549779674,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g33355.t1,prawnchiplow,-0.18659813227259872,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g33365.t1,prawnchiplow,-0.2749113627508915,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g48712.t1,prawnchiplow,-0.3142516293576836,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g37643.t1,prawnchiplow,0.6353117859989084,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15684.t2,prawnchiplow,0.770921713948507,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g15737.t1,prawnchiplow,-0.32901972329984114,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15754.t1,prawnchiplow,0.0330565028112944,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35079.t1,prawnchiplow,-0.39356069509004804,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g5420.t1,prawnchiplow,0.8787408091708474,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g8271.t1,prawnchiplow,-0.1148966223052775,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40180.t1,prawnchiplow,0.5363076103841921,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g44142.t1,prawnchiplow,0.4423210494327098,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g27818.t1,prawnchiplow,0.40498513238062206,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g18416.t1,prawnchiplow,0.40485443817006744,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,1
